Rk,Name,Team,Pos.,Yr,GP,G,A,PTS,Pt/Gm,PIM,Shots,GWG,PPG,SHG,+/-,Blk,FW,FL,FO%
,Jack Silich,Ferris State,F,So,21,3,2,5,0.24,8,27,0,0,0,-2,7,2,1,66.7
,Carter Theissen,Augustana,D,So,21,1,4,5,0.24,4,13,0,0,0,0,11,0,0,
,DJ Hart,Union,D,Jr,21,1,4,5,0.24,22,34,0,0,0,5,27,0,0,
,William Fleet,Alaska,D,Fr,20,2,3,5,0.25,29,16,1,0,0,-4,21,0,0,
,David Klee,North Dakota,F,Fr,20,2,3,5,0.25,14,38,0,0,0,3,7,67,81,45.3
,Holden Doell,Ferris State,F,Jr,20,2,3,5,0.25,10,14,0,0,0,-9,8,55,76,42
,Bruno Idzan,Wisconsin,F,Fr,20,2,3,5,0.25,14,39,0,0,0,3,3,0,0,
,Ryan O'Connell,Merrimack,F,So,20,3,2,5,0.25,6,23,0,0,0,2,7,0,1,0
,Cameron Briere,Omaha,F,Fr,19,2,3,5,0.26,2,27,0,1,0,-2,7,2,3,40
,Brady McIsaac,Lindenwood,F,Fr,19,2,3,5,0.26,4,27,1,0,0,-3,5,22,25,46.8
,Luke Devlin,Cornell,F,Jr,19,3,2,5,0.26,8,30,1,0,0,3,9,1,1,50
,Oliver Genest,Air Force,F,Fr,19,4,1,5,0.26,8,17,0,0,0,-5,3,1,3,25
,Alexi Sylvestre,Bemidji State,F,So,19,1,4,5,0.26,4,32,0,0,0,-6,5,33,34,49.3
,Jack Babbage,St. Lawrence,D,Sr,19,0,5,5,0.26,2,24,0,0,0,-5,12,0,0,
,Niall Crocker,Ohio State,F,Fr,18,1,4,5,0.28,4,19,0,0,0,-1,2,2,2,50
,Mathieu Cobetto-Roy,RIT,F,So,18,1,4,5,0.28,8,23,0,0,0,-1,4,22,13,62.9
,John McNelis,Boston University,F,Fr,17,1,4,5,0.29,6,14,0,0,0,4,3,1,1,50
,Joseph Henneberry,Merrimack,F,Fr,17,2,3,5,0.29,14,21,0,0,0,1,9,3,3,50
,Luca Leighton,Long Island,F,So,17,3,2,5,0.29,18,23,2,0,0,-1,15,3,2,60
,Pierce Patterson,Army,D,Jr,17,0,5,5,0.29,4,11,0,0,0,1,14,0,0,
,Jacob Terpstra,Alaska-Anchorage,F,Fr,15,3,2,5,0.33,6,27,0,1,0,-6,8,75,76,49.7
,Aaron Reierson,Alaska-Anchorage,F,Fr,15,1,4,5,0.33,10,19,0,0,0,-9,8,0,3,0
,Ryan Kusler,Western Michigan,F,So,11,0,5,5,0.45,2,7,0,0,0,4,1,56,42,57.1
1039,Nick Young,Union,D,Sr,32,1,3,4,0.13,26,56,0,0,0,5,47,0,0,
,Simone Dadiè,Colgate,F,So,32,2,2,4,0.13,18,49,0,0,0,-10,15,2,0,100
,Dashel Oliver,Notre Dame,F,Fr,32,1,3,4,0.13,12,25,0,0,0,-11,8,3,1,75
,Beau Janzig,Air Force,D,So,32,1,3,4,0.13,6,37,0,0,0,-4,29,0,1,0
,Joey Pierce,Minnesota-Duluth,D,Sr,32,3,1,4,0.13,10,59,0,0,0,-6,59,0,0,
,Shaun McEwen,Miami,D,Fr,31,0,4,4,0.13,20,32,0,0,0,-5,25,0,0,
,Trey Funk,Canisius,F,Jr,31,2,2,4,0.13,18,27,1,1,0,-6,8,120,145,45.3
,John Larkin,Mercyhurst,D,Sr,31,1,3,4,0.13,28,30,0,1,0,-19,37,0,0,
,John Mittelstadt,Minnesota,F,Sr,31,1,3,4,0.13,5,27,0,0,0,-8,7,72,72,50
,Andy Moore,Northeastern,F,Jr,31,2,2,4,0.13,14,13,0,0,0,-4,17,57,78,42.2
,Conyr Hellyer,Clarkson,F,Fr,30,0,4,4,0.13,18,21,0,0,0,-13,13,110,99,52.6
,Tomas Machu,Providence,D,So,30,0,4,4,0.13,18,38,0,0,0,3,37,1,0,100
,Medrick Bolduc,Northern Michigan,F,So,30,2,2,4,0.13,20,52,0,0,0,-10,15,57,73,43.8
,Gunnar VanDamme,RPI,D,Jr,30,0,4,4,0.13,14,26,0,0,0,-17,36,0,0,
,J.P. Turner,New Hampshire,F,Jr,30,3,1,4,0.13,12,54,1,0,0,-9,26,3,7,30
,Sean Barnhill,Michigan State,D,Fr,30,0,4,4,0.13,14,26,0,0,0,8,14,0,0,
,Sean Vlasich,Army,D,Sr,30,1,3,4,0.13,24,36,0,0,0,-7,39,1,0,100
,Cam Mitchell,Omaha,F,Sr,30,1,3,4,0.13,18,24,0,0,0,-16,13,133,149,47.2
,Matteo Disipio,Mercyhurst,F,So,29,1,3,4,0.14,0,23,0,1,0,-12,7,52,78,40
,Michael Rubin,Sacred Heart,D,So,29,1,3,4,0.14,12,29,1,0,0,-2,23,0,0,
,Shawn O'Donnell,Clarkson,F,Jr,29,2,2,4,0.14,10,29,0,0,0,-8,6,3,9,25
,JP Steele,Alaska-Anchorage,D,So,29,0,4,4,0.14,20,30,0,0,0,-12,41,0,0,
,Jan Olenginski,St. Lawrence,D,Jr,29,1,3,4,0.14,14,41,0,0,0,-9,34,0,0,
,Caleb Price,Mercyhurst,D,Gr,29,0,4,4,0.14,8,36,0,0,0,-16,52,0,1,0
,David Jesus,Alaska-Anchorage,D,Jr,29,1,3,4,0.14,18,38,0,0,0,-15,58,1,1,50
,Ian Devlin,Princeton,D,Jr,28,0,4,4,0.14,25,26,0,0,0,9,38,0,0,
,Owen Neuharth,Colgate,F,Sr,28,1,3,4,0.14,4,13,0,0,0,0,13,2,1,66.7
,Colby Woogk,Western Michigan,D,Fr,28,1,3,4,0.14,12,25,0,0,0,9,22,0,0,
,Kalen Szeto,Yale,F,Sr,28,2,2,4,0.14,4,25,0,0,0,-4,3,0,0,
,Hudson Miller,Yale,D,Fr,28,2,2,4,0.14,22,19,0,0,0,-12,36,0,0,
,Carter Schade,Penn State,D,Sr,27,0,4,4,0.15,34,36,0,0,0,1,32,0,0,
,Logan Heroux,Ferris State,D,So,27,0,4,4,0.15,18,19,0,0,0,0,24,0,0,
,Noah Barlage,Alaska,D,So,27,0,4,4,0.15,4,11,0,0,0,4,29,0,0,
,Ethan Straky,Ohio State,D,Sr,27,1,3,4,0.15,8,21,0,0,0,-2,26,0,0,
,Anthony Dowd,Arizona State,D,Jr,27,0,4,4,0.15,10,21,0,0,0,0,23,0,0,
,Nick DeSantis,Cornell,F,Sr,26,2,2,4,0.15,8,23,1,0,0,10,8,5,8,38.5
,Ivan Korodiuk,Bowling Green,D,So,26,1,3,4,0.15,25,23,0,0,0,-2,29,0,1,0
,Daimon Gardner,St. Cloud State,F,So,26,2,2,4,0.15,19,24,0,0,0,-1,5,40,30,57.1
,Bobby Metz,Colgate,D,Sr,25,3,1,4,0.16,2,12,0,0,0,4,7,0,0,
,Hunter Wallace,Niagara,F,So,25,2,2,4,0.16,18,36,0,0,0,-9,9,0,5,0
,Nick Fascia,Penn State,D,So,25,1,3,4,0.16,12,25,0,0,0,4,27,0,0,
,David Adaszynski,Mass.-Lowell,F,Fr,25,1,3,4,0.16,2,13,0,0,0,-5,25,32,59,35.2
,Attila Lippai,St. Thomas,F,Fr,25,3,1,4,0.16,10,19,0,0,0,-2,6,4,11,26.7
,Blake Bechen,Minnesota-Duluth,F,So,25,0,4,4,0.16,20,20,0,0,0,-5,2,1,6,14.3
,Matthew Perkins,Northeastern,F,Jr,24,3,1,4,0.17,8,39,0,1,0,2,5,119,145,45.1
,Francesco Iasenza,Mercyhurst,D,Fr,24,1,3,4,0.17,22,19,0,0,0,-12,23,0,0,
,Tyler MacKenzie,Western Michigan,F,Fr,24,0,4,4,0.17,4,19,0,0,0,1,9,78,81,49.1
,Brandon Whynott,Bowling Green,F,Fr,24,2,2,4,0.17,4,21,0,0,0,-3,14,1,2,33.3
,Luke Marshall,Canisius,D,So,24,0,4,4,0.17,4,16,0,0,0,3,20,0,0,
,Casey Aman,Penn State,D,Jr,24,0,4,4,0.17,10,25,0,0,0,-1,26,0,0,
,Nic Belpedio,Ferris State,D,Gr,24,0,4,4,0.17,8,10,0,0,0,-9,23,0,0,
,Brennan Nelson,Long Island,F,So,24,2,2,4,0.17,10,19,0,0,0,0,4,53,53,50
,Seamus Latta,Princeton,F,Fr,24,0,4,4,0.17,2,21,0,0,0,2,12,1,1,50
,Alexander Dimitriadis,Mercyhurst,F,Fr,23,3,1,4,0.17,4,22,0,1,0,-3,11,70,67,51.1
,Luke van Why,Robert Morris,D,Jr,23,1,3,4,0.17,16,37,0,0,0,-6,30,0,0,
,Adam Parsons,Alaska-Anchorage,F,So,22,1,3,4,0.18,0,24,0,0,0,-5,13,67,73,47.9
,Reagan Milburn,Lake Superior,F,Jr,21,2,2,4,0.19,4,21,0,0,0,-2,7,0,0,
,Teddy Townsend,Minnesota,F,Fr,21,3,1,4,0.19,6,21,0,0,0,-6,8,0,0,
,Connor Gourley,Robert Morris,F,So,20,2,2,4,0.2,8,20,0,0,0,0,6,1,5,16.7
,Brody Mortensen,Lindenwood,D,So,20,2,2,4,0.2,23,15,0,0,0,1,36,0,0,
,Nick Remissong,Air Force,F,Jr,19,2,2,4,0.21,8,17,0,0,0,0,13,87,92,48.6
,Nathan Lewis,Ohio State,F,So,19,3,1,4,0.21,0,21,0,1,0,-2,9,1,0,100
,Salvatore Guzzo,Harvard,F,Jr,19,4,0,4,0.21,4,24,0,0,0,-1,9,0,1,0
,Harper Bentz,Minnesota-Duluth,F,So,19,4,0,4,0.21,2,14,2,0,0,-5,6,1,1,50
,Jayden Davis,Notre Dame,F,Jr,17,2,2,4,0.24,14,21,0,0,0,-3,8,82,75,52.2
,Peter Kramer,Bentley,F,Jr,17,2,2,4,0.24,8,30,0,0,0,-8,10,0,0,
,Charles Tardif,Sacred Heart,F,So,17,0,4,4,0.24,29,14,0,0,0,0,3,65,69,48.5
,Christopher Reiniger,Princeton,D,Fr,16,1,3,4,0.25,2,14,0,0,0,-4,11,0,0,
,Caelum Dick,Alaska,D,So,15,0,4,4,0.27,6,11,0,0,0,0,4,0,0,
,Michael Kadlecik,Air Force,F,So,15,1,3,4,0.27,8,20,0,0,1,2,5,74,70,51.4
,Landon Fandel,Augustana,D,Fr,15,2,2,4,0.27,2,16,0,0,0,3,26,0,0,
,Chase Stefanek,Harvard,F,Fr,15,3,1,4,0.27,0,27,2,0,0,2,8,32,39,45.1
,Cade Christenson,Penn State,D,So,14,2,2,4,0.29,6,16,0,0,0,10,13,0,0,
,Joshua Giuliani,St. Thomas,F,Fr,14,3,1,4,0.29,4,14,1,1,0,-5,4,0,0,
,Tyson Zimmer,Niagara,F,Fr,14,2,2,4,0.29,6,17,0,0,0,-1,7,19,18,51.4
,Charlie Lurie,Minnesota State,F,Jr,13,3,1,4,0.31,8,30,2,3,0,-4,3,0,4,0
,McKay Hayes,Robert Morris,F,Jr,13,0,4,4,0.31,2,9,0,0,0,-2,3,1,4,20
,Ben Riche,Quinnipiac,F,Fr,13,1,3,4,0.31,4,15,0,0,0,6,1,10,6,62.5
,Mathieu Bourgault,RPI,F,So,13,2,2,4,0.31,10,18,0,0,0,5,3,0,5,0
,Jacob Jeannette,Union,F,Jr,13,3,1,4,0.31,8,12,0,0,0,3,11,34,40,45.9
,Olivier Beaulieu,Northern Michigan,D,Fr,12,0,4,4,0.33,2,5,0,0,0,-1,9,0,1,0
,Josh Zakreski,North Dakota,F,Fr,8,2,2,4,0.5,6,9,0,0,0,2,6,0,1,0
,Cole Spicer,Western Michigan,F,Jr,6,2,2,4,0.67,2,7,2,0,0,4,1,39,27,59.1
,Adrian Misaljevic,Clarkson,F,Fr,6,2,2,4,0.67,2,9,1,0,0,-1,3,1,2,33.3
1123,Samo Meritähti,Augustana,D,So,34,2,1,3,0.09,18,30,0,0,0,1,42,0,0,
,Kent Anderson,Denver,D,Sr,33,1,2,3,0.09,8,33,0,0,0,5,29,1,0,100
,Gustavs Ozolins,RPI,D,So,31,1,2,3,0.1,4,33,0,0,0,-10,50,0,0,
,James Fisher,Northeastern,F,So,31,2,1,3,0.1,26,26,0,0,0,0,6,0,1,0
,Cole Gordon,RPI,F,Jr,31,1,2,3,0.1,27,25,0,0,0,-2,22,149,129,53.6
,Jacob Rombach,Minnesota,D,Fr,31,0,3,3,0.1,12,9,0,0,0,2,37,1,0,100
,Lev Katzin,Penn State,F,Fr,30,1,2,3,0.1,62,38,1,0,0,-5,9,42,35,54.5
,Landon Nycz,Massachusetts,D,Fr,30,1,2,3,0.1,2,41,1,0,0,-3,15,1,0,100
,Nolan Collins,Penn State,D,Fr,30,0,3,3,0.1,38,16,0,0,0,6,27,0,0,
,Isack Bandu,St. Lawrence,D,Gr,29,3,0,3,0.1,65,23,0,0,0,-4,26,0,0,
,William Belle,Notre Dame,F,Fr,29,0,3,3,0.1,27,23,0,0,0,-4,12,7,13,35
,Blake Dangos,Long Island,D,Gr,29,0,3,3,0.1,33,21,0,0,0,-5,42,0,1,0
,Nolan Joyce,Boston College,D,Jr,29,1,2,3,0.1,6,21,0,0,0,3,34,0,1,0
,Malcolm Green,Princeton,F,Fr,28,1,2,3,0.11,14,23,0,0,0,-1,11,58,50,53.7
,Bryce Strand,Minnesota State,D,Fr,28,1,2,3,0.11,21,11,0,0,0,1,19,3,12,20
,Sean Keohane,Harvard,D,So,28,2,1,3,0.11,16,23,0,0,0,-3,35,0,0,
,Jason Siedem,New Hampshire,F,Jr,28,0,3,3,0.11,4,12,0,0,0,-7,7,2,9,18.2
,Jake Lammens,St. Lawrence,D,Jr,28,1,2,3,0.11,6,12,0,0,0,-5,22,0,0,
,Mick Frechette,Boston University,D,Jr,27,1,2,3,0.11,8,13,0,0,0,-4,21,0,0,
,Tyler Catalano,Cornell,F,Jr,27,2,1,3,0.11,8,18,0,0,0,1,11,119,95,55.6
,Sam Deckhut,Ohio State,F,Jr,26,2,1,3,0.12,4,19,0,0,0,-9,4,74,77,49
,Bennett Zmolek,North Dakota,D,Gr,26,1,2,3,0.12,28,23,0,0,0,14,47,0,0,
,Valtteri Piironen,Ferris State,D,Sr,26,1,2,3,0.12,14,20,0,0,0,-10,56,2,7,22.2
,Ryan MacPherson,New Hampshire,F,So,25,2,1,3,0.12,8,22,1,0,0,-2,10,34,42,44.7
,Zackary Tonelli,Brown,F,Sr,25,1,2,3,0.12,8,23,0,0,0,-6,23,2,7,22.2
,Nick De Angelis,New Hampshire,D,Fr,25,0,3,3,0.12,2,23,0,0,0,-8,18,0,0,
,Tanner Rowe,Ferris State,F,Jr,24,1,2,3,0.13,12,37,0,0,0,-4,8,56,85,39.7
,Luke Pakulak,Clarkson,F,So,24,2,1,3,0.13,4,19,0,0,0,-11,11,58,56,50.9
,Cole Miller,Canisius,F,Fr,24,2,1,3,0.13,2,28,0,0,0,-6,13,18,50,26.5
,Camden Bajzer,RIT,F,Fr,24,2,1,3,0.13,6,20,1,0,0,5,15,0,5,0
,Ethan Warrener,Alaska-Anchorage,D,So,24,3,0,3,0.13,8,25,0,0,0,-14,30,0,0,
,Noah Jones,Northeastern,D,Fr,24,1,2,3,0.13,22,15,1,0,0,1,5,0,0,
,Ray Murakami,Niagara,D,So,23,1,2,3,0.13,2,12,0,0,0,-2,14,0,0,
,Adam Jeffery,RIT,F,Sr,23,0,3,3,0.13,0,15,0,0,0,3,12,1,2,33.3
,Bryce Ingles,Ohio State,D,Fr,23,0,3,3,0.13,20,35,0,0,0,-3,21,0,0,
,Alexander Bales,Providence,D,So,23,0,3,3,0.13,12,27,0,0,0,13,17,0,0,
,Martin Masa,Providence,D,Fr,22,0,3,3,0.14,0,5,0,0,0,3,16,0,0,
,Charlie Lieberman,Massachusetts,D,So,22,0,3,3,0.14,2,9,0,0,0,-3,6,0,0,
,Drew Garzone,Princeton,F,So,22,2,1,3,0.14,6,22,0,0,1,-4,5,79,83,48.8
,Blake Matheson,Long Island,D,Fr,21,0,3,3,0.14,2,17,0,0,0,-7,25,0,0,
,Matthew Maltais,Northeastern,F,Fr,21,1,2,3,0.14,14,20,0,0,0,-5,6,0,0,
,Dario Beljo,Robert Morris,F,Jr,21,0,3,3,0.14,8,18,0,0,0,-5,13,23,40,36.5
,Connor Pelc,Mercyhurst,F,Jr,21,1,2,3,0.14,20,22,0,0,0,-6,9,16,27,37.2
,Pat Lawn,Bentley,D,Sr,20,2,1,3,0.15,6,13,0,0,1,2,12,0,0,
,Tanyon Bajzer,Alaska-Anchorage,F,Jr,20,0,3,3,0.15,0,19,0,0,0,-9,21,2,0,100
,Jamison Sluys,Western Michigan,F,Fr,20,2,1,3,0.15,6,18,0,0,0,-3,5,5,13,27.8
,Jeremi Tremblay,Sacred Heart,F,So,19,0,3,3,0.16,14,12,0,0,0,-1,3,5,8,38.5
,Zach Nicolas,Stonehill,F,So,19,1,2,3,0.16,0,10,0,0,0,-3,4,25,64,28.1
,Matthew Wilde,Massachusetts,F,Jr,19,0,3,3,0.16,4,35,0,0,0,1,11,2,1,66.7
,Jake Hewitt,Sacred Heart,F,Jr,19,0,3,3,0.16,12,16,0,0,0,-4,11,2,4,33.3
,Hayden Nichol,Air Force,F,Fr,19,2,1,3,0.16,6,17,1,0,0,1,4,90,84,51.7
,Malte Vass,Boston University,D,Fr,19,0,3,3,0.16,4,6,0,0,0,-5,11,0,0,
,Jarrod Smith,Holy Cross,F,So,18,1,2,3,0.17,8,19,0,1,0,1,9,26,23,53.1
,Gavin Cornforth,Boston College,F,Fr,18,0,3,3,0.17,6,15,0,0,0,2,2,2,5,28.6
,Jacob Badal,Ferris State,F,Sr,18,1,2,3,0.17,6,26,0,0,0,-3,5,3,0,100
,Ty Hipkin,Lindenwood,F,So,17,1,2,3,0.18,8,28,0,0,0,0,4,0,3,0
,Travis Shoudy,Michigan State,D,Sr,17,0,3,3,0.18,4,25,0,0,0,5,10,0,0,
,Joseph Belisle,St. Cloud State,D,Fr,17,1,2,3,0.18,8,10,0,0,0,-3,12,0,0,
,Carter Korpi,Union,F,Sr,17,3,0,3,0.18,8,26,0,0,0,1,5,1,3,25
,Jacob Bonkowski,Minnesota State,F,So,17,0,3,3,0.18,4,20,0,0,0,4,2,0,0,
,Zachary Filak,Vermont,F,Fr,16,1,2,3,0.19,10,19,1,0,0,-5,3,91,90,50.3
,Cam Dunn,Massachusetts,F,So,16,2,1,3,0.19,2,14,1,0,0,3,4,1,1,50
,Trent Sambrook,Mercyhurst,D,Jr,16,0,3,3,0.19,2,19,0,0,0,-8,29,0,0,
,Caeden Carlisle,Notre Dame,D,Fr,16,1,2,3,0.19,50,4,0,0,0,-5,9,0,0,
,Riley Fitzgerald,Mercyhurst,F,So,15,3,0,3,0.2,29,10,1,1,0,-6,4,0,3,0
,Griffin Jurecki,Michigan State,F,Jr,15,2,1,3,0.2,2,17,0,0,0,4,2,2,0,100
,Leo Schwartz,Brown,D,So,15,0,3,3,0.2,4,2,0,0,0,0,11,0,0,
,Spencer Smith,Mercyhurst,F,Jr,14,1,2,3,0.21,2,13,0,0,0,-9,9,74,80,48.1
,John Emmons,Miami,F,So,14,3,0,3,0.21,6,11,1,0,0,-1,4,7,7,50
,Noah Van Vliet,Sacred Heart,D,Fr,13,0,3,3,0.23,10,6,0,0,0,4,4,0,0,
,Daniel Baldassarra,Long Island,F,Sr,13,2,1,3,0.23,4,17,0,0,0,0,2,0,0,
,James Duerr,Massachusetts,F,So,13,1,2,3,0.23,2,12,0,0,0,-3,3,32,32,50
,Ethan AuCoin,St. Cloud State,F,Sr,13,1,2,3,0.23,0,11,0,0,0,1,5,1,0,100
,Emerson Goode,Ferris State,F,Jr,13,2,1,3,0.23,4,19,0,0,0,-5,3,1,1,50
,Brock James,Maine,F,Fr,13,1,2,3,0.23,2,14,1,0,0,0,4,45,34,57
,Oliver Salo,Bentley,F,So,13,2,1,3,0.23,8,21,2,0,0,1,7,3,0,100
,Kevin Fitzgerald,Connecticut,D,So,13,1,2,3,0.23,2,3,0,0,0,-2,5,0,0,
,Kurt Gurkan,Yale,F,Fr,12,1,2,3,0.25,2,11,0,0,0,-4,2,8,13,38.1
,Matthew Lahey,Michigan State,D,Fr,12,0,3,3,0.25,4,9,0,0,0,3,11,0,0,
,Zach Schulz,Wisconsin,D,Jr,12,0,3,3,0.25,12,7,0,0,0,8,11,0,0,
,Jack Richard,Merrimack,F,So,11,2,1,3,0.27,0,13,0,0,0,1,7,1,0,100
,Chad Muller,Long Island,F,So,11,1,2,3,0.27,16,8,0,0,0,0,8,6,6,50
,Brock Devlin,Dartmouth,D,Fr,10,1,2,3,0.3,2,11,0,0,0,5,3,0,0,
,Alex Calbeck,Western Michigan,D,Fr,10,1,2,3,0.3,0,4,0,0,0,2,4,0,0,
,Joe Blackley,Yale,D,So,9,2,1,3,0.33,0,6,0,0,0,-4,3,0,0,
,Davis Codd,Niagara,F,Fr,7,2,1,3,0.43,2,11,0,0,0,0,3,34,31,52.3
1209,Josh Kotai,Augustana,G,Jr,32,0,2,2,0.06,0,0,0,0,0,0,0,0,0,
,Hampton Slukynsky,Western Michigan,G,So,32,0,2,2,0.06,0,0,0,0,0,0,0,0,0,
,John Whipple,Minnesota,D,So,31,1,1,2,0.06,14,34,0,0,0,0,59,0,0,
,Brady Cleveland,Minnesota-Duluth,D,Jr,31,0,2,2,0.06,45,19,0,0,0,5,19,0,0,
,Max Lundgren,Merrimack,G,So,31,0,2,2,0.06,0,0,0,0,0,0,0,0,0,
,Jack Sparkes,Clarkson,D,So,31,0,2,2,0.06,40,19,0,0,0,1,12,0,0,
,Kevin Scott,RIT,D,Jr,30,0,2,2,0.07,29,22,0,0,0,2,33,0,0,
,Barrett Brooks,Mercyhurst,F,Sr,29,2,0,2,0.07,8,24,0,0,0,-13,26,19,36,34.5
,Oscar Plandowski,New Hampshire,D,So,28,0,2,2,0.07,12,14,0,0,0,-11,19,0,0,
,Kristian Kostadinski,Boston College,D,Fr,28,0,2,2,0.07,2,18,0,0,0,5,18,0,0,
,Lincoln Kuehne,Arizona State,D,Fr,28,1,1,2,0.07,20,12,0,0,0,0,17,0,0,
,Kaidan Mbereko,Colorado College,G,Sr,28,0,2,2,0.07,0,0,0,0,0,0,0,0,0,
,Duncan Ramsay,Vermont,D,Jr,28,0,2,2,0.07,8,20,0,0,0,-4,47,0,0,
,Kevin Anderson,Princeton,F,Sr,27,1,1,2,0.07,26,31,0,0,0,-6,14,2,4,33.3
,Brady Schultz,Quinnipiac,D,Fr,27,0,2,2,0.07,2,29,0,0,0,1,16,0,0,
,Aidyn Hutchinson,Northern Michigan,F,So,27,0,2,2,0.07,13,20,0,0,0,-12,8,0,1,0
,Danny Ciccarello,Northern Michigan,F,Sr,26,1,1,2,0.08,18,29,0,0,0,-11,15,114,146,43.8
,Nick Traggio,Brown,D,Sr,26,0,2,2,0.08,10,15,0,0,0,-3,26,0,0,
,Tucker McRae,Dartmouth,D,Sr,26,0,2,2,0.08,8,11,0,0,0,-2,18,0,0,
,Brock Jones,Army,F,Fr,25,1,1,2,0.08,10,20,0,0,0,-5,14,95,76,55.6
,Reid Dyck,Colgate,G,Fr,25,0,2,2,0.08,2,0,0,0,0,0,0,0,0,
,Nicholas Mikan,Miami,F,So,25,0,2,2,0.08,9,25,0,0,0,1,5,1,2,33.3
,Matteo Mann,Colorado College,D,Fr,25,0,2,2,0.08,23,14,0,0,0,4,14,0,0,
,Greg Japchen,Robert Morris,D,Sr,24,1,1,2,0.08,12,22,0,0,0,-5,33,0,0,
,Ryan Williams,RIT,D,So,24,1,1,2,0.08,10,10,0,0,0,10,21,0,0,
,Joel Plante,Omaha,F,Fr,24,1,1,2,0.08,34,17,0,0,0,-6,5,1,1,50
,Tucker Ness,Arizona State,D,Sr,23,2,0,2,0.09,22,17,1,0,0,-5,32,4,13,23.5
,Isa Parekh,Bemidji State,D,So,23,0,2,2,0.09,10,15,0,0,0,-1,11,0,0,
,Donato Bracco,Harvard,D,Fr,22,1,1,2,0.09,2,14,0,1,0,-2,18,0,0,
,Josh Player,New Hampshire,D,So,22,1,1,2,0.09,2,28,1,0,0,-6,32,0,0,
,Ty Whyte,RIT,F,So,22,1,1,2,0.09,10,23,0,0,0,0,9,30,32,48.4
,Max Rud,Minnesota,D,So,21,1,1,2,0.1,0,4,1,0,0,-2,14,0,0,
,Brock Reinhart,RIT,D,Fr,20,0,2,2,0.1,4,9,0,0,0,-2,13,0,0,
,Blake Mesenburg,Miami,F,Sr,20,1,1,2,0.1,4,7,0,0,0,1,4,34,43,44.2
,Lucas Lemieux,RPI,D,Fr,20,1,1,2,0.1,4,19,0,0,0,1,10,0,0,
,Brady Yakesh,Lindenwood,D,So,20,0,2,2,0.1,4,19,0,0,0,-8,17,0,0,
,Landon MacDonald,Northern Michigan,F,Fr,19,2,0,2,0.11,10,13,0,0,0,-9,3,2,0,100
,Brendan Tighe,Brown,F,Fr,19,1,1,2,0.11,8,11,0,0,0,-6,6,11,30,26.8
,Luca Primerano,Robert Morris,F,Fr,18,1,1,2,0.11,2,13,0,0,0,-3,5,0,2,0
,Will Traeger,Boston College,F,Sr,18,1,1,2,0.11,0,5,0,0,0,3,5,0,1,0
,Liam Chapman,Army,D,Fr,17,0,2,2,0.12,2,8,0,0,0,2,7,0,0,
,Pavol Funtek,Alaska-Anchorage,D,So,17,0,2,2,0.12,4,3,0,0,0,-13,21,0,0,
,Dominick Rivelli,Mass.-Lowell,F,So,17,1,1,2,0.12,2,8,0,0,0,2,10,3,4,42.9
,Luke Johnson,Alaska-Anchorage,F,Sr,16,2,0,2,0.13,6,19,0,0,0,-9,3,3,12,20
,Quinn Rudrud,Augustana,F,Sr,16,1,1,2,0.13,8,25,0,0,0,0,3,0,0,
,Noah Sedore,Mercyhurst,F,Jr,16,0,2,2,0.13,14,24,0,0,0,-11,4,44,44,50
,Jack Blake,Bowling Green,D,Sr,16,0,2,2,0.13,4,8,0,0,0,-2,3,0,0,
,Rasmus Larsson,Robert Morris,D,So,16,1,1,2,0.13,0,7,0,0,0,-4,18,0,0,
,Nolan Gagnon,Alaska-Anchorage,D,So,16,0,2,2,0.13,4,8,0,0,0,-5,5,0,0,
,Mason Kucenski,St. Lawrence,G,Jr,15,0,2,2,0.13,0,0,0,0,0,0,0,0,0,
,Jack Hillier,Sacred Heart,F,Fr,15,0,2,2,0.13,6,6,0,0,0,-3,3,0,0,
,Carson Buydens,Princeton,F,Jr,15,0,2,2,0.13,14,10,0,0,0,-1,2,22,30,42.3
,Luke Buss,Union,F,So,15,1,1,2,0.13,6,25,0,0,0,3,2,0,0,
,Jayden Jubenvill,North Dakota,D,So,14,0,2,2,0.14,18,11,0,0,0,4,8,0,0,
,Patrik Satosaari,Bemidji State,D,Sr,14,1,1,2,0.14,0,13,0,0,0,0,8,0,0,
,Niko Rexine,Colgate,F,Jr,14,0,2,2,0.14,4,11,0,0,0,0,3,12,18,40
,Niko Jovanovic,Notre Dame,F,Sr,14,2,0,2,0.14,4,11,0,0,0,-1,2,0,0,
,Samuel Urban,Arizona State,G,Fr,14,0,2,2,0.14,2,0,0,0,0,0,0,0,0,
,Austin Salani,Dartmouth,F,So,13,1,1,2,0.15,0,7,0,0,0,-1,2,15,16,48.4
,Tynan Lawrence,Boston University,F,Fr,13,1,1,2,0.15,2,25,0,0,0,-6,5,99,83,54.4
,Joe Solimine,Holy Cross,F,Sr,13,0,2,2,0.15,27,12,0,0,0,-3,6,43,41,51.2
,Benjamin Yurchuk,Merrimack,F,Fr,13,2,0,2,0.15,0,3,0,0,0,-5,5,0,0,
,Weston Knox,Wisconsin,D,So,13,1,1,2,0.15,12,7,0,0,0,-1,3,0,0,
,Anthony Biakabutuka,Holy Cross,D,Fr,13,0,2,2,0.15,0,2,0,0,0,-4,4,0,0,
,Stephen Willey,Army,F,Sr,12,2,0,2,0.17,6,12,0,0,1,2,1,0,1,0
