Rk,Name,Team,Pos.,Yr,GP,G,A,PTS,Pt/Gm,PIM,Shots,GWG,PPG,SHG,+/-,Blk,FW,FL,FO%
,Spencer Meier,St. Cloud State,D,Gr,32,3,6,9,0.2813,2,30,0,3,0,7,26,0,0,
,Jackson Pierson,Notre Dame,F,Gr,31,1,8,9,0.2903,10,54,0,1,0,-5,17,229,211,52
,Mason Snell,Union,D,Jr,31,3,6,9,0.2903,16,31,1,0,0,-5,33,0,0,
,Connor Sullivan,Yale,D,So,31,4,5,9,0.2903,26,35,0,1,0,-3,35,0,0,
,Jimmy Glynn,Omaha,F,Jr,30,4,5,9,0.3,18,50,2,0,0,-5,11,38,37,50.7
,Nathan Plessis,Brown,F,Sr,30,3,6,9,0.3,56,31,0,0,1,-4,15,0,1,0
,Gavin Puskar,Brown,F,Jr,30,5,4,9,0.3,14,48,0,2,0,-9,6,81,136,37.3
,Dustyn McFaul,Clarkson,D,Sr,30,0,9,9,0.3,33,25,0,0,0,12,34,0,0,
,Jacob Slipec,Omaha,F,Fr,28,5,4,9,0.3214,8,35,0,0,0,9,9,7,11,38.9
,Tyson Dyck,Massachusetts,F,Fr,28,5,4,9,0.3214,8,25,2,2,0,-4,8,0,0,
,David Jankowski,Michigan Tech,F,Gr,28,4,5,9,0.3214,2,30,1,0,0,-1,6,12,10,54.5
,Preston Brodziak,Long Island,F,Jr,28,1,8,9,0.3214,12,30,0,0,0,-2,28,184,146,55.8
,Tyler Campbell,Dartmouth,F,Sr,28,4,5,9,0.3214,4,20,1,0,0,2,14,134,143,48.4
,Josh Latta,Bentley,F,Sr,27,3,6,9,0.3333,16,43,2,1,0,-6,16,172,160,51.8
,Colin Doyle,Alaska,F,Sr,27,3,6,9,0.3333,6,32,1,0,0,14,9,172,157,52.3
,Nick Portz,North Dakota,F,So,27,2,7,9,0.3333,4,22,0,0,0,1,7,0,0,
,Holt Oliphant,Air Force,F,Fr,27,4,5,9,0.3333,6,37,0,0,0,5,4,0,2,0
,William Dineen,Yale,F,So,27,1,8,9,0.3333,33,48,1,0,0,-4,19,274,240,53.3
,Aaron Bohlinger,Massachusetts,D,Jr,25,2,7,9,0.36,8,38,1,1,0,-2,43,0,0,
,Ray Fust,Omaha,F,Fr,24,3,6,9,0.375,4,27,0,1,0,0,11,0,0,
,Ben Strinden,North Dakota,F,Fr,22,3,6,9,0.4091,14,24,1,0,0,6,3,56,60,48.3
,Joshua Barnes,American Int'l,F,Fr,21,5,4,9,0.4286,6,39,0,1,0,-3,4,1,1,50
,Jackson Munro,Brown,D,So,20,1,8,9,0.45,8,13,1,0,0,-5,17,1,0,100
,Brayden Nicholetts,Alaska,F,So,19,3,6,9,0.4737,24,23,1,0,0,6,0,0,0,
779,Victor Czerneckianair,Quinnipiac,F,Fr,40,3,5,8,0.2,13,36,2,0,0,5,6,142,113,55.7
,Andrew Petrucci,RIT,F,Gr,39,3,5,8,0.2051,33,42,0,0,0,2,21,294,298,49.7
,Brody Lamb,Minnesota,F,Fr,39,4,4,8,0.2051,4,54,0,1,0,3,22,6,2,75
,Matt DeBoer,Holy Cross,F,Fr,39,3,5,8,0.2051,18,55,1,1,0,-8,11,3,9,25
,Kirby Proctor,Omaha,D,Sr,37,1,7,8,0.2162,30,54,0,0,0,-4,32,0,1,0
,Darian Gotz,Minnesota-Duluth,D,Jr,37,5,3,8,0.2162,16,38,2,0,0,5,45,0,0,
,Bennett Norlin,Air Force,F,Sr,36,3,5,8,0.2222,4,46,0,0,0,-14,33,12,18,40
,Kyle Looft,Bemidji State,D,Sr,36,5,3,8,0.2222,19,70,3,3,0,-6,63,0,0,
,Michael Van Unen,Northern Michigan,D,Jr,36,3,5,8,0.2222,36,28,0,0,0,-2,85,0,0,
,Jaden Grant,Bowling Green,F,Fr,36,3,5,8,0.2222,12,38,1,1,1,-15,12,153,163,48.4
,Marek Korencik,Mass.-Lowell,D,Sr,36,3,5,8,0.2222,32,56,0,0,0,1,22,0,1,0
,Trey Taylor,Clarkson,D,Fr,36,3,5,8,0.2222,18,63,0,2,0,-4,56,0,0,
,Solag Bakich,Notre Dame,F,Sr,35,3,5,8,0.2286,20,66,0,0,1,-2,39,35,63,35.7
,Hudson Lambert,Canisius,D,Sr,35,2,6,8,0.2286,13,44,0,0,0,-3,66,0,0,
,Will Hillman,Minnesota State,F,So,35,4,4,8,0.2286,4,37,0,0,0,8,13,0,0,
,Austen Long,American Int'l,F,Sr,35,3,5,8,0.2286,43,52,0,0,0,8,22,0,1,0
,Jack Rogers,St. Cloud State,F,Fr,34,3,5,8,0.2353,14,27,2,0,0,-2,14,0,1,0
,Mason McCormick,Air Force,F,Fr,34,6,2,8,0.2353,49,46,0,0,0,3,9,235,239,49.6
,Trevor Zins,St. Thomas,D,Sr,34,1,7,8,0.2353,10,21,1,1,0,-11,41,0,0,
,Ryan Healey,Harvard,D,Fr,34,2,6,8,0.2353,23,44,0,1,0,-1,6,0,0,
,Philip Tresca,Harvard,F,Fr,34,4,4,8,0.2353,20,42,0,1,0,-7,16,133,131,50.4
,Kyle Bettens,Minnesota-Duluth,F,Fr,33,5,3,8,0.2424,12,41,0,1,0,1,7,3,1,75
,Drew Cooper,Ferris State,D,Jr,33,0,8,8,0.2424,16,43,0,0,0,-13,28,0,0,
,Lucas Kanta,Army,F,Fr,33,5,3,8,0.2424,16,54,1,0,0,-8,9,0,0,
,Stefano Bottini,Canisius,F,Fr,32,4,4,8,0.25,55,45,0,0,0,2,11,0,3,0
,Drake Burgin,St. Lawrence,D,So,32,4,4,8,0.25,16,45,0,0,0,-1,28,0,1,0
,Victor Mancini,Omaha,D,So,32,0,8,8,0.25,10,39,0,0,0,2,41,0,0,
,Jack Horbach,Wisconsin,F,Fr,32,4,4,8,0.25,40,30,0,0,1,-12,16,1,3,25
,Luke Mylymok,Minnesota-Duluth,F,Jr,31,3,5,8,0.2581,17,45,0,1,0,-7,8,0,0,
,Aaron Grounds,American Int'l,F,Jr,31,4,4,8,0.2581,19,25,1,0,0,3,25,0,0,
,Guillaume Richard,Providence,D,So,31,1,7,8,0.2581,6,56,0,0,0,-6,37,0,0,
,John Beaton,RPI,F,Jr,31,2,6,8,0.2581,4,57,1,0,0,-8,16,222,257,46.3
,Jayden Sison,Princeton,F,Fr,30,2,6,8,0.2667,10,24,0,0,0,-2,23,35,30,53.8
,Cam MacDonald,Dartmouth,F,Fr,30,1,7,8,0.2667,17,49,0,1,0,-22,16,3,3,50
,Samuli Niinisaari,Brown,D,Sr,30,0,8,8,0.2667,8,34,0,0,0,-6,67,0,0,
,Connor Mylymok,Alaska,F,So,29,1,7,8,0.2759,83,32,0,0,0,5,6,0,0,
,John Evans,RPI,F,Fr,29,5,3,8,0.2759,6,34,1,0,0,-6,8,1,1,50
,Felix Trudeau,Maine,F,Fr,28,3,5,8,0.2857,14,39,0,0,0,2,12,0,1,0
,Casey Severo,Harvard,F,Fr,27,2,6,8,0.2963,2,17,1,0,0,8,3,32,57,36
,Kamil Sadlocha,Ohio State,F,Sr,26,5,3,8,0.3077,16,35,0,0,1,-1,5,3,5,37.5
,Jarred White,Alaska-Anchorage,F,Jr,24,2,6,8,0.3333,26,35,0,0,0,-9,15,0,1,0
,Braden Doyle,Northeastern,D,So,23,1,7,8,0.3478,6,8,0,0,0,8,18,0,0,
,Kabore Dunn,Lindenwood,D,Fr,23,2,6,8,0.3478,14,23,0,0,0,-6,19,0,0,
,Winter Wallace,Cornell,F,Fr,23,3,5,8,0.3478,18,21,0,0,0,7,3,0,0,
,Zakary Karpa,Harvard,F,So,22,5,3,8,0.3636,6,40,0,1,0,2,7,169,150,53
,Casey McDonald,American Int'l,F,Fr,18,5,3,8,0.4444,10,23,0,0,0,1,7,1,1,50
,Sam Morton,Minnesota State,F,Sr,10,6,2,8,0.8,2,28,2,4,0,1,5,72,47,60.5
826,Nolan Moyle,Michigan,F,Gr,40,3,4,7,0.175,36,55,2,0,0,4,17,28,67,29.5
,Lucas Bahn,Niagara,D,Jr,40,1,6,7,0.175,12,39,0,1,0,-1,66,0,0,
,Mason Salquist,St. Cloud State,F,So,40,3,4,7,0.175,10,48,0,0,1,3,13,303,244,55.4
,Daniel Hilsendager,Western Michigan,D,Jr,39,2,5,7,0.1795,12,41,1,0,0,7,21,0,0,
,Jacob Bauer,Western Michigan,D,Jr,38,2,5,7,0.1842,10,33,0,0,0,7,25,0,0,
,Jack Millar,Colorado College,D,Jr,38,1,6,7,0.1842,25,44,0,0,0,1,46,0,0,
,Aiden Gallacher,Northern Michigan,D,So,38,2,5,7,0.1842,39,36,1,0,1,6,104,0,0,
,Tanner Laderoute,Minnesota-Duluth,F,Gr,37,2,5,7,0.1892,6,52,0,0,0,-8,17,0,1,0
,Spencer Berry,RIT,D,Gr,37,1,6,7,0.1892,25,30,0,0,0,4,77,0,0,
,Josh Boyer,St. Lawrence,F,Sr,36,5,2,7,0.1944,24,41,0,0,0,-2,23,334,278,54.6
,Daniel Laatsch,Wisconsin,D,So,36,1,6,7,0.1944,6,45,1,0,0,-5,55,0,0,
,Dominick Mersch,Wisconsin,F,Gr,35,2,5,7,0.2,15,57,0,0,0,-1,15,125,149,45.6
,Roman Kinal,Connecticut,D,Sr,35,2,5,7,0.2,42,38,0,0,0,-7,21,4,2,66.7
,Ben Tupker,Union,F,Jr,35,6,1,7,0.2,20,31,1,0,0,-6,24,1,3,25
,Tom Messineo,Connecticut,D,Fr,35,0,7,7,0.2,6,29,0,0,0,14,36,1,0,100
,Luca Fantilli,Michigan,D,Fr,35,2,5,7,0.2,18,16,0,0,0,4,6,0,0,
,Charlie Leddy,Boston College,D,Fr,35,2,5,7,0.2,47,29,1,0,0,0,39,0,0,
,Luis Lindner,American Int'l,D,So,35,0,7,7,0.2,10,98,0,0,0,-6,47,0,0,
,Jared Kucharek,Lake Superior,D,Sr,35,2,5,7,0.2,19,43,0,0,0,-7,46,0,0,
,Mitchell Digby,Air Force,D,So,35,2,5,7,0.2,28,47,0,1,0,-10,30,2,1,66.7
,Jakub Lewandowski,Bemidji State,F,So,34,4,3,7,0.2059,24,40,0,0,0,-2,23,1,0,100
,Connor Mayer,Colorado College,D,Sr,34,1,6,7,0.2059,22,55,0,0,0,6,45,0,0,
,Ben Schultheis,Ferris State,D,Jr,34,1,6,7,0.2059,16,34,1,0,0,-8,44,0,0,
,Cullen Ferguson,Union,D,So,34,2,5,7,0.2059,34,47,0,0,0,-10,38,0,0,
,Eric Faith,Massachusetts,F,Sr,33,1,6,7,0.2121,16,23,0,0,0,-4,24,234,173,57.5
,Patrick Smyth,Army,F,Sr,33,1,6,7,0.2121,18,35,0,0,0,-10,18,237,261,47.6
,Liam Malmquist,Wisconsin,F,So,33,4,3,7,0.2121,12,59,0,0,0,-6,9,0,2,0
,Michael Suda,Cornell,D,So,33,1,6,7,0.2121,8,27,1,0,0,8,16,0,1,0
,Mike Vorlicky,Wisconsin,D,Sr,32,0,7,7,0.2188,34,18,0,0,0,-2,49,0,0,
,Mason Klee,RPI,D,Sr,31,1,6,7,0.2258,39,28,0,0,0,-5,29,1,0,100
,Reid Pabich,Maine,F,Fr,31,2,5,7,0.2258,4,38,0,0,0,-2,3,7,12,36.8
,Tyler Carpenter,Notre Dame,F,So,30,3,4,7,0.2333,8,31,0,0,0,2,18,96,88,52.2
,Drew Kuzma,Lindenwood,F,Fr,30,2,5,7,0.2333,28,35,0,1,0,-10,22,244,240,50.4
,Teddy Lagerbäck,Arizona State,F,Fr,30,5,2,7,0.2333,27,39,0,2,0,1,9,2,2,50
,Joe Winkelmann,Bentley,F,Sr,30,2,5,7,0.2333,4,24,0,0,0,-2,10,90,92,49.5
,Cooper Gay,St. Thomas,F,Fr,30,4,3,7,0.2333,13,45,1,0,1,0,7,1,1,50
,Joe Molenaar,St. Cloud State,F,Jr,30,2,5,7,0.2333,4,43,0,1,0,5,16,0,0,
,Julian Kislin,Sacred Heart,D,Gr,30,2,5,7,0.2333,10,37,0,0,0,3,16,0,0,
,Cooper Wylie,St. Cloud State,D,Fr,30,2,5,7,0.2333,10,33,0,0,0,1,18,0,0,
,William Lemay,Vermont,F,Sr,30,3,4,7,0.2333,8,55,0,0,1,-10,24,13,23,36.1
,Stiven Sardarian,New Hampshire,F,Fr,29,2,5,7,0.2414,8,12,0,0,0,-1,10,0,0,
,Ryan Shostak,Brown,F,Fr,29,5,2,7,0.2414,4,32,1,0,0,-4,19,129,198,39.4
,Quinn Emerson,Bowling Green,F,Fr,29,3,4,7,0.2414,14,31,1,0,2,-3,9,8,16,33.3
,Jack Jensen,Arizona State,F,So,28,3,4,7,0.25,24,49,0,2,0,1,13,97,130,42.7
,Nic Petruolo,Union,D,Jr,28,0,7,7,0.25,35,25,0,0,0,-6,30,0,0,
,Jake Dunlap,New Hampshire,F,Fr,28,3,4,7,0.25,10,42,0,0,0,-6,11,2,0,100
,Noah Serdachny,Colorado College,F,Fr,27,3,4,7,0.2593,2,29,1,0,0,-3,8,15,22,40.5
,Adam Pitters,Bowling Green,F,Sr,27,2,5,7,0.2593,32,18,1,0,0,-1,14,54,64,45.8
,Jamie Collins,Alaska-Anchorage,F,Gr,27,3,4,7,0.2593,8,22,1,0,0,-8,13,28,55,33.7
,Reilly Moran,St. Lawrence,F,Jr,27,4,3,7,0.2593,8,19,1,1,0,2,4,77,110,41.2
,Carson Kosobud,Alaska-Anchorage,D,So,27,1,6,7,0.2593,44,33,0,0,0,-11,39,0,0,
,Coltan Wilkie,Lindenwood,D,Fr,26,1,6,7,0.2692,12,13,0,1,0,-7,16,0,0,
,Cody Schiavon,Canisius,D,Jr,26,1,6,7,0.2692,14,27,0,0,0,5,24,0,0,
,Christian Gorscak,Niagara,F,Jr,26,1,6,7,0.2692,4,28,0,0,0,-6,16,52,51,50.5
,Cody Monds,Providence,F,So,25,2,5,7,0.28,4,24,0,0,0,-4,2,0,0,
,Steven Holtz,Michigan,D,Jr,25,1,6,7,0.28,38,31,1,0,0,11,32,0,0,
,Chase Brand,St. Cloud State,F,Sr,24,3,4,7,0.2917,11,18,0,0,0,4,7,0,2,0
,Ryan Nause,Bentley,D,Fr,24,2,5,7,0.2917,20,48,0,1,0,-8,33,0,0,
,Logan Ganie,Michigan Tech,F,Sr,24,3,4,7,0.2917,8,25,1,0,0,1,3,37,48,43.5
,Jacob Dirks,Ferris State,F,Jr,24,2,5,7,0.2917,10,24,0,0,0,-4,9,1,1,50
,Topi Heiskanen,Michigan Tech,D,Fr,24,0,7,7,0.2917,2,30,0,0,0,-2,14,0,0,
,Reilly Funk,Northern Michigan,F,So,23,1,6,7,0.3043,21,17,0,0,0,0,9,77,81,48.7
,Danny Pearson,Bentley,F,So,22,5,2,7,0.3182,4,40,2,2,0,-3,5,1,0,100
,Brock Bremer,Omaha,F,Jr,22,2,5,7,0.3182,30,39,0,1,0,0,9,0,0,
,Max Ruoho,Niagara,D,Fr,22,0,7,7,0.3182,6,13,0,0,0,-1,10,0,0,
,Luciano Wilson,Minnesota State,F,Fr,21,1,6,7,0.3333,8,22,0,0,0,4,3,0,0,
,Seth Bernard-Docker,Bentley,D,Fr,20,1,6,7,0.35,22,22,0,0,0,-2,18,0,1,0
,Caiden Gault,Ferris State,F,Fr,20,3,4,7,0.35,12,31,1,1,0,3,1,1,2,33.3
,Matt Stienburg,Cornell,F,Sr,18,2,5,7,0.3889,18,44,1,1,0,-2,17,5,12,29.4
,Brendon Michaelian,Mercyhurst,D,Gr,18,0,7,7,0.3889,6,27,0,0,0,0,24,0,0,
,Tristan Lemyre,Denver,F,Fr,17,4,3,7,0.4118,2,11,0,1,0,7,3,1,1,50
,Gleb Veremyev,Colorado College,F,Fr,14,2,5,7,0.5,18,26,0,2,0,-9,1,0,0,
,Frank Nazar III,Michigan,F,Fr,13,2,5,7,0.5385,0,18,0,0,0,6,4,67,70,48.9
899,Jake Higgins,Holy Cross,D,Jr,41,1,5,6,0.1463,45,37,0,0,0,4,53,0,0,
,Cal Thomas,Minnesota,D,Fr,40,0,6,6,0.15,4,16,0,0,0,7,44,0,0,
,Cade Webber,Boston University,D,Jr,40,1,5,6,0.15,29,26,0,0,0,4,95,0,0,
,Connor Caponi,Denver,F,Jr,39,2,4,6,0.1538,26,27,0,0,0,0,19,262,274,48.9
,Tyrell Buckley,Canisius,D,Gr,38,1,5,6,0.1579,10,29,0,0,0,1,75,0,0,
,Patrick Cozzi,Colorado College,F,Sr,38,3,3,6,0.1579,2,30,1,0,1,1,14,0,0,
,Cam McDonald,Providence,D,Sr,37,1,5,6,0.1622,15,51,0,0,1,7,50,0,0,
,Tony Malinowski,Minnesota State,D,Jr,37,1,5,6,0.1622,4,18,0,0,0,6,17,0,0,
,Ralfs Bergmanis,Vermont,D,Fr,36,0,6,6,0.1667,22,32,0,0,0,-12,27,0,0,
,Christian O'Neill,Boston College,F,Gr,36,3,3,6,0.1667,32,47,0,0,0,-9,22,0,1,0
,John Gormley,Long Island,D,So,36,1,5,6,0.1667,30,37,0,0,0,-6,47,0,0,
,Noah Prokop,Colorado College,F,Sr,36,2,4,6,0.1667,22,32,0,0,0,4,19,237,246,49.1
,Carter Long,Vermont,D,Jr,36,3,3,6,0.1667,4,39,0,0,0,-7,47,0,0,
,Jackson Dorrington,Northeastern,D,Fr,35,0,6,6,0.1714,23,28,0,0,0,4,31,0,0,
,Aidan Hreschuk,Boston College,D,So,35,1,5,6,0.1714,20,37,0,0,0,-5,40,0,0,
,Tabor Heaslip,Connecticut,F,Fr,35,2,4,6,0.1714,4,47,1,0,0,3,8,65,91,41.7
,Ethan Gauer,St. Thomas,D,Jr,35,3,3,6,0.1714,8,32,0,0,0,1,45,0,0,
,Nick Strom,RPI,D,So,35,1,5,6,0.1714,6,35,0,0,0,1,23,0,0,
,Chase Foley,Colorado College,D,Jr,34,0,6,6,0.1765,8,39,0,0,0,-11,38,0,0,
,Anton Malmstrom,Bowling Green,D,Jr,33,3,3,6,0.1818,16,33,0,0,0,-8,51,0,0,
,Austin Rook,Long Island,D,Sr,33,2,4,6,0.1818,10,36,0,1,0,-1,34,0,0,
,Kalle Eriksson,New Hampshire,D,Sr,33,2,4,6,0.1818,12,41,0,0,0,-3,13,0,0,
,Colby Enns,Northern Michigan,D,Jr,32,1,5,6,0.1875,10,33,0,0,0,14,45,0,0,
,Adam Flammang,Bemidji State,F,Fr,32,5,1,6,0.1875,22,62,1,2,0,-9,20,0,0,
,Christian Felton,Merrimack,D,Jr,32,2,4,6,0.1875,14,46,0,0,1,16,62,0,0,
,Pierson Brandon,Colgate,D,Jr,32,2,4,6,0.1875,20,54,0,0,0,0,84,0,2,0
,Ryan Conroy,Yale,D,Jr,32,1,5,6,0.1875,28,24,0,0,1,-1,38,0,0,
,Jerry Harding,Massachusetts,F,Sr,32,1,5,6,0.1875,8,25,0,0,0,-5,7,0,0,
,Artur Turansky,Miami,F,Fr,32,4,2,6,0.1875,6,25,1,1,0,-11,14,0,1,0
,Tommy Pasanen,Clarkson,D,Jr,32,2,4,6,0.1875,40,41,0,0,0,-4,37,0,1,0
,Riley Hughes,Northeastern,F,Sr,32,2,4,6,0.1875,18,38,1,0,0,2,13,0,1,0
,Simon Jellus,Vermont,F,So,32,3,3,6,0.1875,20,39,0,1,0,-10,12,109,127,46.2
,Cole Spicer,Minnesota-Duluth,F,Fr,32,3,3,6,0.1875,2,47,1,1,0,-1,11,104,129,44.6
,Tim Piechowski,St. Thomas,F,So,30,3,3,6,0.2,12,51,0,0,0,-1,8,169,152,52.6
,Teddy Wooding,Yale,F,Sr,30,1,5,6,0.2,0,35,0,0,0,-9,9,41,58,41.4
,Brandon Tabakin,Yale,D,Sr,29,2,4,6,0.2069,2,28,1,0,0,-9,33,0,0,
,Uula Ruikka,Providence,D,Jr,29,1,5,6,0.2069,28,44,0,1,0,-2,19,0,1,0
,Brayden Krieger,Bowling Green,F,So,28,1,5,6,0.2143,4,19,1,0,0,-13,9,2,1,66.7
,Lynden Grandberg,Brown,F,So,28,3,3,6,0.2143,8,33,1,0,0,1,10,100,129,43.7
,Benji Eckerle,Arizona State,F,Jr,28,2,4,6,0.2143,6,26,0,0,0,4,13,119,143,45.4
,Evan Orr,Michigan Tech,D,Fr,28,2,4,6,0.2143,8,33,0,0,1,2,22,0,1,0
,Calvon Boots,RIT,D,Sr,28,5,1,6,0.2143,37,24,2,0,0,2,12,0,0,
,Benito Posa,Lake Superior,F,Jr,27,3,3,6,0.2222,37,16,1,0,0,-4,5,5,6,45.5
,Griffin Ness,North Dakota,F,Jr,27,5,1,6,0.2222,12,24,1,1,0,3,4,56,84,40
,Owen Ozar,Denver,F,So,27,1,5,6,0.2222,10,16,1,0,0,3,7,16,27,37.2
,Quinton Ong,Yale,F,Sr,27,4,2,6,0.2222,6,29,0,2,0,-6,15,0,0,
,Zachary Aughe,Lindenwood,F,Jr,26,5,1,6,0.2308,19,29,0,0,0,-9,17,91,132,40.8
,Kristaps Skrastins,New Hampshire,F,Fr,26,3,3,6,0.2308,4,27,1,1,0,0,9,0,0,
,Carson Albrecht,North Dakota,F,Sr,26,3,3,6,0.2308,0,17,1,0,0,4,3,0,1,0
,Desi Burgart,Quinnipiac,F,Gr,26,3,3,6,0.2308,4,43,1,1,0,-6,13,101,73,58
,Jacob Marti,Air Force,F,Jr,25,4,2,6,0.24,22,41,0,0,0,-7,9,130,133,49.4
,Evan Miller,RIT,F,So,25,1,5,6,0.24,21,15,0,0,0,2,6,3,3,50
,Ian Pierce,Dartmouth,D,So,25,2,4,6,0.24,2,42,0,0,0,-12,19,0,0,
,Tucker McIntosh,St. Lawrence,D,Jr,24,3,3,6,0.25,14,41,2,0,0,-3,21,0,0,
,Timofei Spitserov,Vermont,F,So,24,4,2,6,0.25,4,28,0,2,0,-7,6,0,0,
,Jack Brackett,RPI,F,Jr,23,3,3,6,0.2609,2,36,2,0,0,-3,15,0,0,
,Joseph Maziarz,Mercyhurst,D,Sr,23,3,3,6,0.2609,2,28,1,1,0,6,20,0,0,
,Chris Pappas,Long Island,F,So,23,3,3,6,0.2609,8,32,0,0,0,-2,11,1,0,100
,Bayard Hall,Yale,D,Fr,23,2,4,6,0.2609,0,28,0,0,0,3,24,0,0,
,Connor Kelley,Providence,D,Jr,21,0,6,6,0.2857,10,9,0,0,0,1,26,0,0,
,Ethan Harrison,Bentley,F,Jr,20,3,3,6,0.3,2,23,1,0,0,-5,7,59,114,34.1
,Dallas Tulik,Ferris State,F,Sr,19,3,3,6,0.3158,24,17,2,1,0,-5,1,29,40,42
,Blake Biondi,Minnesota-Duluth,F,Jr,17,3,3,6,0.3529,4,46,0,2,0,-4,5,6,5,54.5
,Logan Jenuwine,Lake Superior,F,Sr,17,3,3,6,0.3529,4,31,0,0,0,-8,6,3,3,50
,Brent Johnson,North Dakota,D,So,13,1,5,6,0.4615,6,13,0,0,0,3,8,0,0,
,Carter Rapalje,Stonehill,F,Fr,5,4,2,6,1.2,0,23,0,0,1,-4,1,5,9,35.7
965,Jack Robilotti,Holy Cross,D,Jr,41,1,4,5,0.122,55,41,0,0,0,-9,51,0,0,
,Lincoln Erne,Canisius,D,Sr,41,1,4,5,0.122,36,55,1,0,0,-1,61,0,0,
,Jay Keranen,Michigan,D,Sr,40,1,4,5,0.125,17,26,1,0,0,6,29,7,8,46.7
,Jaedon Leslie,Ohio State,F,Sr,39,4,1,5,0.1282,14,42,1,0,0,0,10,61,87,41.2
,Brett Edwards,Denver,F,Sr,38,1,4,5,0.1316,18,30,0,0,0,-5,16,9,15,37.5
,Michael Underwood,Michigan State,D,Gr,38,1,4,5,0.1316,20,32,0,0,0,-3,51,0,0,
,Justin Jallen,Michigan State,F,Gr,38,1,4,5,0.1316,0,47,0,0,0,-8,17,1,5,16.7
,Jake Boltmann,Notre Dame,D,So,37,1,4,5,0.1351,48,42,0,0,0,-5,66,0,0,
,David Posma,Niagara,D,Fr,37,0,5,5,0.1351,67,25,0,0,0,-1,27,0,0,
,Zach Dubinsky,Michigan State,F,Jr,37,1,4,5,0.1351,21,52,0,0,0,-10,22,244,194,55.7
,Jake Felker,Army,F,Jr,37,3,2,5,0.1351,8,58,0,0,1,-9,21,123,155,44.2
,Mason Wheeler,Minnesota State,D,Fr,37,0,5,5,0.1351,14,16,0,0,0,9,29,0,0,
,Jack Clement,Miami,D,Sr,36,2,3,5,0.1389,30,45,1,0,0,-5,56,0,1,0
,Brehdan Engum,Mass.-Lowell,D,Jr,36,1,4,5,0.1389,14,44,1,0,0,-7,60,0,0,
,Adrien Bisson,Mercyhurst,D,Sr,36,0,5,5,0.1389,13,41,0,0,0,2,53,0,2,0
,Ty Murchison,Arizona State,D,So,36,2,3,5,0.1389,93,54,0,0,0,-1,50,0,1,0
,Carson Peters,St. Thomas,D,Fr,36,1,4,5,0.1389,18,31,0,0,0,-7,41,0,0,
,Liam Izyk,Boston College,F,Sr,36,3,2,5,0.1389,24,31,1,0,0,-7,12,80,97,45.2
,Luke Reid,New Hampshire,D,Jr,35,0,5,5,0.1429,14,59,0,0,0,-18,35,0,0,
,Ellis Rickwood,Clarkson,F,Fr,35,0,5,5,0.1429,14,24,0,0,0,-3,11,85,93,47.8
,Connor Milburn,Lake Superior,F,Fr,34,3,2,5,0.1471,14,41,0,0,0,-16,19,173,201,46.3
,Gabe Blanchard,Mass.-Lowell,D,So,34,2,3,5,0.1471,29,35,1,0,0,2,18,0,0,
,Viktor Hurtig,Michigan State,D,Fr,34,1,4,5,0.1471,16,28,0,0,0,4,17,0,0,
,Sebastian Dirven,Cornell,D,Sr,34,1,4,5,0.1471,23,32,0,0,0,7,24,0,0,
,Porter Schachle,Vermont,F,So,34,3,2,5,0.1471,33,44,0,0,0,-16,11,0,0,
,Dante Fantauzzi,Sacred Heart,D,Jr,33,2,3,5,0.1515,23,28,0,0,0,-1,16,0,0,
,Luke Mobley,Clarkson,F,Jr,33,1,4,5,0.1515,38,37,0,1,0,-3,13,147,119,55.3
,Dylan Moulton,Miami,D,Jr,32,1,4,5,0.1563,18,47,0,0,0,-18,50,0,0,
,Erik Bargholtz,Clarkson,F,Fr,32,3,2,5,0.1563,12,29,0,0,2,-1,17,2,1,66.7
,Jake Veilleux,Connecticut,F,So,32,3,2,5,0.1563,2,34,0,0,0,0,3,1,0,100
,Jack Bar,Harvard,D,So,32,1,4,5,0.1563,31,34,0,0,1,13,38,0,0,
,Karl Falk,Alaska,D,So,31,3,2,5,0.1613,24,38,2,0,0,7,22,0,0,
,Zach Plucinski,Notre Dame,D,Jr,31,1,4,5,0.1613,27,18,0,0,0,-7,38,0,1,0
,Robert Cronin,New Hampshire,F,So,31,1,4,5,0.1613,14,32,1,1,0,-15,13,63,62,50.4
,Jack Cameron,Dartmouth,D,Sr,30,1,4,5,0.1667,16,25,0,0,0,-11,30,0,0,
,Tony Andreozzi,Brown,D,So,30,1,4,5,0.1667,8,22,0,0,0,-3,28,0,0,
,Brady Egan,Clarkson,F,Fr,30,3,2,5,0.1667,8,33,0,0,0,-4,17,51,72,41.5
,Brendan Budy,RPI,F,Jr,30,0,5,5,0.1667,6,29,0,0,0,-3,8,28,32,46.7
,John Mittelstadt,Minnesota,F,Fr,30,4,1,5,0.1667,8,23,1,0,0,-1,8,81,81,50
,Michael Young,Yale,D,Sr,29,0,5,5,0.1724,25,31,0,0,0,-3,27,0,0,
,Aiden Dubinsky,Minnesota-Duluth,D,Fr,29,0,5,5,0.1724,8,31,0,0,0,1,41,0,0,
,Finn Evans,Vermont,F,Gr,29,2,3,5,0.1724,21,24,0,0,0,-2,5,3,2,60
,Arnaud Vachon,Colgate,F,Sr,28,2,3,5,0.1786,27,31,0,1,0,-7,23,44,41,51.8
,Mike Kennedy,Princeton,D,Jr,28,1,4,5,0.1786,14,38,0,0,0,-7,39,0,0,
