Rk,Name,Team,Pos.,Yr,GP,G,A,PTS,Pt/Gm,PIM,Shots,GWG,PPG,SHG,+/-,Blk,FW,FL,FO%
,Sam Groebner,Army,D,Fr,38,2,7,9,0.2368,14,25,0,0,0,4,88,0,0,
,Holt Oliphant,Air Force,F,Jr,38,2,7,9,0.2368,6,56,0,0,0,-1,25,5,4,55.6
,Nathan Oickle,Niagara,D,Fr,37,3,6,9,0.2432,14,47,0,0,0,9,17,0,1,0
,Owen Lindmark,Wisconsin,F,Gr,37,5,4,9,0.2432,12,54,0,2,1,-13,17,363,238,60.4
,Garrett Horsager,Bentley,D,So,37,0,9,9,0.2432,31,46,0,0,0,12,61,0,0,
,Mike Posma,Boston College,F,Sr,37,4,5,9,0.2432,16,59,0,1,0,4,21,211,191,52.5
,David Posma,American Int'l,D,Jr,36,2,7,9,0.25,51,35,0,0,0,-1,39,0,0,
,Tanner Main,Bentley,D,Sr,35,2,7,9,0.2571,18,38,1,0,0,11,38,0,0,
,Harrison Roy,Merrimack,F,Gr,35,2,7,9,0.2571,12,80,0,0,0,-13,18,193,188,50.7
,Jack Horbach,Wisconsin,F,Jr,35,3,6,9,0.2571,21,42,0,0,1,8,17,10,8,55.6
,Brett Merner,Colgate,D,Fr,35,3,6,9,0.2571,0,25,0,0,0,8,50,0,2,0
,Dakoda Rheaume-Mullen,Michigan,D,Fr,35,3,6,9,0.2571,8,28,0,0,0,-5,37,0,0,
,Reilly Connors,St. Lawrence,F,Gr,35,2,7,9,0.2571,24,51,1,0,0,-14,25,274,279,49.5
,Carter Schade,Penn State,D,Jr,35,0,9,9,0.2571,26,55,0,0,0,-1,48,0,0,
,Sawyer Scholl,Wisconsin,F,So,34,3,6,9,0.2647,26,50,0,0,0,3,14,100,102,49.5
,Anthony Cliche,Northern Michigan,D,Fr,34,4,5,9,0.2647,14,35,0,0,0,-4,57,0,0,
,Blake Bechen,Minnesota-Duluth,F,Fr,34,5,4,9,0.2647,12,39,1,0,0,-3,12,2,5,28.6
,Mikey DeAngelo,Michigan State,F,Fr,33,3,6,9,0.2727,19,33,0,0,0,3,7,116,134,46.4
,Kienan Draper,Michigan,F,Jr,33,7,2,9,0.2727,37,46,1,0,0,-4,20,183,210,46.6
,Aidan Hreschuk,Boston College,D,Sr,33,2,7,9,0.2727,21,36,0,0,0,9,52,1,2,33.3
,Cade Littler,North Dakota,F,Fr,33,7,2,9,0.2727,21,30,1,0,0,9,4,46,55,45.5
,Jack Smith,Minnesota-Duluth,F,Jr,33,4,5,9,0.2727,23,48,2,0,0,-10,21,204,225,47.6
,Mason Nevers,Minnesota,F,Gr,33,6,3,9,0.2727,4,30,1,0,0,2,11,4,5,44.4
,Brandon Svoboda,Boston University,F,Fr,33,7,2,9,0.2727,29,41,0,0,0,-9,7,138,139,49.8
,Ethan Bono,Merrimack,F,So,33,5,4,9,0.2727,6,41,1,0,0,0,29,153,201,43.2
,Conner Hutchison,Miami,D,Sr,33,2,7,9,0.2727,22,47,0,0,0,-10,37,1,0,100
,Nicholas Chin-DeGraves,Penn State,F,Fr,33,4,5,9,0.2727,8,28,0,0,0,3,12,77,75,50.7
,Chris Able,Ohio State,D,Fr,32,0,9,9,0.2813,6,14,0,0,0,10,31,0,0,
,Quinn Rudrud,Augustana,F,Jr,32,6,3,9,0.2813,27,53,1,0,0,-2,4,4,4,50
,Ivan Zivlak,Merrimack,D,Sr,32,3,6,9,0.2813,6,27,1,0,0,-1,54,0,0,
,Maxwell Martin,Bowling Green,F,Fr,32,6,3,9,0.2813,10,70,1,1,0,1,8,5,8,38.5
,Grady Hobbs,RIT,F,Sr,31,4,5,9,0.2903,8,62,1,0,2,-18,19,2,3,40
,Alex Nordstrom,Michigan Tech,F,Sr,31,7,2,9,0.2903,16,53,0,1,1,1,9,4,2,66.7
,Cam Johnson,Harvard,F,So,31,5,4,9,0.2903,2,43,1,0,0,-13,9,51,44,53.7
,Nic Belpedio,Colgate,D,Sr,31,3,6,9,0.2903,6,27,0,0,0,-10,18,0,0,
,Gabe Westling,St. Lawrence,F,Fr,30,1,8,9,0.3,6,28,0,0,0,-13,11,107,142,43
,Vince Corcoran,Bemidji State,D,Jr,30,1,8,9,0.3,8,39,1,0,0,5,35,0,0,
,Owen Neuharth,Colgate,F,Jr,29,3,6,9,0.3103,8,18,1,0,0,3,13,35,64,35.4
,Kevin Anderson,Princeton,F,Jr,28,5,4,9,0.3214,27,52,0,2,0,-5,35,6,8,42.9
,Matt Shatsky,Holy Cross,D,Sr,28,1,8,9,0.3214,8,29,0,0,0,-5,34,0,0,
,Jordan Venegoni,Lake Superior,F,Sr,28,0,9,9,0.3214,6,19,0,0,0,-2,6,0,1,0
,Cal Thomas,Minnesota,D,Jr,27,1,8,9,0.3333,8,27,0,0,0,11,45,0,0,
,Marcus Broberg,Omaha,D,Fr,27,1,8,9,0.3333,22,28,0,0,0,6,17,0,0,
,Ian Carpentier,Mass.-Lowell,F,Gr,27,2,7,9,0.3333,8,45,0,0,0,4,13,24,41,36.9
,Harper Bentz,Minnesota-Duluth,F,Fr,27,2,7,9,0.3333,4,38,0,1,0,3,6,3,3,50
,Charlie Gollob,Brown,F,Fr,27,4,5,9,0.3333,29,34,1,0,0,-2,8,10,11,47.6
,Matt Johnson,Alaska-Anchorage,F,Jr,26,4,5,9,0.3462,10,31,0,0,0,0,17,44,71,38.3
,Ryan O'Reilly,Providence,F,Gr,26,6,3,9,0.3462,6,40,0,0,0,10,10,3,4,42.9
,David Sacco,Merrimack,F,So,26,9,0,9,0.3462,37,33,3,1,0,-3,12,66,64,50.8
,Kyler Kleven,Niagara,F,Gr,26,3,6,9,0.3462,10,26,0,0,0,-4,7,4,3,57.1
,Robby Newton,Colgate,F,Jr,25,3,6,9,0.36,8,29,0,0,1,7,8,56,99,36.1
,Ian Pierce,Dartmouth,D,Sr,24,1,8,9,0.375,13,25,0,0,0,7,12,0,0,
,Charlie Schoen,Arizona State,F,Jr,18,4,5,9,0.5,4,34,0,0,0,10,3,0,2,0
,Patrick Schmiedlin,Lindenwood,F,So,14,5,4,9,0.6429,4,22,1,1,0,6,4,5,4,55.6
807,Kent Anderson,Denver,D,Jr,44,1,7,8,0.1818,14,32,1,0,0,13,55,0,0,
,Garrett Brown,Denver,D,So,42,2,6,8,0.1905,33,29,0,0,0,9,27,0,0,
,Brody Gagno,Holy Cross,D,So,39,1,7,8,0.2051,40,16,0,0,1,15,43,0,0,
,Mitch Wolfe,Bemidji State,D,Jr,38,2,6,8,0.2105,12,68,0,0,0,-8,67,0,0,
,Grant Silianoff,Notre Dame,F,Gr,38,5,3,8,0.2105,18,50,1,0,1,-8,27,3,4,42.9
,Lachlan Getz,Holy Cross,D,Jr,38,0,8,8,0.2105,32,34,0,0,0,5,45,0,0,
,Tyler Paquette,Penn State,F,Gr,38,3,5,8,0.2105,12,35,0,0,1,-11,19,2,5,28.6
,Michael Hagens,Boston College,D,Fr,37,1,7,8,0.2162,5,23,0,0,0,5,17,0,1,0
,Campbell Cichosz,Minnesota State,D,Jr,37,1,7,8,0.2162,8,51,0,0,0,22,55,2,2,50
,Josh Luedtke,St. Cloud State,D,Sr,36,3,5,8,0.2222,10,71,0,1,0,-14,55,0,0,
,Matt Vermaeten,Canisius,F,Sr,35,4,4,8,0.2286,2,46,1,0,0,-5,12,44,74,37.3
,Colin Ralph,St. Cloud State,D,Fr,35,1,7,8,0.2286,20,36,1,0,0,-4,36,0,0,
,John Mittelstadt,Minnesota,F,Jr,35,3,5,8,0.2286,0,33,2,0,0,5,7,105,100,51.2
,Arvils Bergmanis,RPI,D,Gr,35,4,4,8,0.2286,22,52,0,2,0,-10,43,0,0,
,Connor Sweeney,New Hampshire,F,Sr,35,2,6,8,0.2286,8,39,0,0,0,-7,17,8,9,47.1
,Nick Williams,Michigan Tech,D,So,34,0,8,8,0.2353,10,39,0,0,0,7,41,1,0,100
,Pierson Brandon,Mass.-Lowell,D,Gr,34,6,2,8,0.2353,16,54,2,0,1,-1,52,1,1,50
,Patrick Johnson,Robert Morris,F,Fr,34,3,5,8,0.2353,24,39,0,0,0,-5,20,208,209,49.9
,Jesse Tucker,Northern Michigan,F,Sr,34,3,5,8,0.2353,26,50,0,1,0,-25,18,327,298,52.3
,Josh Zinger,St. Cloud State,D,Sr,33,4,4,8,0.2424,16,58,1,0,0,-13,20,0,0,
,Steven Townley,Dartmouth,F,Sr,33,4,4,8,0.2424,2,28,1,0,0,11,22,272,248,52.3
,Cody Monds,Robert Morris,F,Gr,33,3,5,8,0.2424,2,33,0,0,0,-7,10,2,4,33.3
,Thomas Sinclair,Vermont,F,Jr,33,3,5,8,0.2424,21,42,0,0,0,-12,15,176,169,51
,Jackson Niedermayer,Bowling Green,F,Gr,33,2,6,8,0.2424,12,59,2,0,0,-9,9,0,4,0
,Nick Nardecchia,Ferris State,F,Sr,33,2,6,8,0.2424,14,42,0,0,0,-6,9,80,111,41.9
,Carter Loney,Minnesota-Duluth,F,Sr,33,3,5,8,0.2424,40,42,1,0,0,-10,17,45,70,39.1
,Philip Törnqvist,Vermont,D,Jr,33,2,6,8,0.2424,4,27,0,1,0,-7,28,0,0,
,Nick Cafarelli,RIT,F,Gr,33,1,7,8,0.2424,34,31,0,0,0,-6,5,10,16,38.5
,Will Svenddal,Augustana,F,Jr,33,1,7,8,0.2424,8,16,0,0,0,2,27,0,0,
,Gunnar Thoreson,St. Lawrence,F,So,33,5,3,8,0.2424,8,40,1,0,0,-11,23,9,23,28.1
,Jarred White,Alaska-Anchorage,F,Sr,32,3,5,8,0.25,17,43,0,0,0,-4,24,94,133,41.4
,DJ Hart,Union,D,So,32,3,5,8,0.25,33,45,0,0,0,1,36,0,0,
,Andy Reist,Niagara,F,Fr,32,1,7,8,0.25,16,72,0,0,0,-12,25,209,142,59.5
,Jimmy Doyle,Bentley,F,So,32,0,8,8,0.25,6,51,0,0,0,3,9,30,35,46.2
,Aiden Celebrini,Boston University,D,So,31,2,6,8,0.2581,14,23,1,0,0,8,44,0,1,0
,Tanner Edwards,Alaska-Anchorage,F,Gr,31,3,5,8,0.2581,58,19,0,0,0,-6,14,93,111,45.6
,Ryan Alexander,Arizona State,F,Jr,31,3,5,8,0.2581,6,43,0,0,0,11,10,29,21,58
,Michael Callow,Harvard,F,So,30,3,5,8,0.2667,14,48,0,0,0,2,8,0,7,0
,Henry Nelson,Notre Dame,D,So,30,3,5,8,0.2667,32,43,1,0,0,0,40,0,1,0
,Blake Humphrey,Lake Superior,F,Sr,30,2,6,8,0.2667,2,45,0,0,0,-1,5,9,12,42.9
,Marcus Pedersen,Michigan Tech,F,Sr,29,4,4,8,0.2759,8,36,0,2,0,-2,11,17,18,48.6
,Adam Ingram,St. Cloud State,F,Jr,29,2,6,8,0.2759,12,45,0,1,0,-4,7,0,0,
,Luc Pelletier,Princeton,F,Fr,29,3,5,8,0.2759,35,29,0,1,0,-7,11,155,154,50.2
,Aleksi Kivioja,Providence,F,Fr,28,3,5,8,0.2857,10,31,0,0,0,8,12,76,64,54.3
,Ryan O'Connell,Merrimack,F,Fr,28,1,7,8,0.2857,18,35,0,0,0,-5,5,0,3,0
,Joel Lehtinen,Stonehill,F,Fr,27,3,5,8,0.2963,12,26,0,2,0,1,13,137,151,47.6
,Nick Bernardo,Long Island,D,Fr,27,2,6,8,0.2963,10,21,0,0,0,3,17,0,0,
,Nic Petruolo,Holy Cross,D,Sr,27,1,7,8,0.2963,54,26,0,0,0,13,25,0,0,
,Tyler DesRochers,Mercyhurst,D,So,27,5,3,8,0.2963,16,16,0,1,0,-9,35,0,1,0
,Theo Wallberg,Ohio State,D,So,27,0,8,8,0.2963,10,22,0,0,0,13,24,0,0,
,Brett Roloson,Niagara,F,Sr,26,1,7,8,0.3077,0,12,0,0,0,1,6,47,58,44.8
,Connor McGrath,Ferris State,F,Jr,26,0,8,8,0.3077,8,36,0,0,0,-8,6,74,96,43.5
,Alex Zetterberg,Boston University,F,Fr,26,5,3,8,0.3077,2,16,1,1,0,0,5,0,1,0
,Max Itagaki,Ferris State,F,Jr,26,2,6,8,0.3077,14,28,0,0,0,-6,5,2,2,50
,Barrett Brooks,Mercyhurst,F,Jr,26,2,6,8,0.3077,2,36,0,0,0,-15,19,26,50,34.2
,Cooper Wylie,St. Cloud State,D,Jr,26,2,6,8,0.3077,24,42,1,1,0,1,25,0,0,
,Caelum Dick,Alaska,D,Fr,25,1,7,8,0.32,10,26,1,0,0,4,12,0,0,
,Alexander Malinowski,American Int'l,F,Jr,25,0,8,8,0.32,6,45,0,0,0,-8,21,1,1,50
,Uula Ruikka,Augustana,D,Sr,24,2,6,8,0.3333,12,53,0,0,0,5,23,0,0,
,Ryan Duguay,Northern Michigan,F,Fr,24,6,2,8,0.3333,4,26,1,3,0,-9,10,1,1,50
,Luca Leighton,Long Island,F,Fr,23,1,7,8,0.3478,22,38,0,0,0,5,13,0,1,0
,Matthew Romer,Northern Michigan,F,So,23,5,3,8,0.3478,4,35,0,1,0,-8,20,1,10,9.1
,Noah Quinn,Bemidji State,F,So,21,6,2,8,0.381,12,31,0,3,0,2,9,6,8,42.9
,Zach Nicolas,Stonehill,F,Fr,20,3,5,8,0.4,2,16,1,0,0,-7,7,65,99,39.6
,Carter Korpi,Union,F,Jr,18,6,2,8,0.4444,8,29,1,0,2,7,12,0,2,0
,Daniel Baldassarra,Long Island,F,Jr,17,3,5,8,0.4706,2,24,0,1,0,8,0,0,1,0
,Kash Rasmussen,Canisius,F,Sr,14,2,6,8,0.5714,6,20,0,2,0,5,7,59,68,46.5
874,Tucker Hodgson,Bentley,D,Sr,40,3,4,7,0.175,22,29,0,0,0,5,39,0,0,
,Kaelan Taylor,Clarkson,D,Gr,39,1,6,7,0.1795,10,31,0,0,0,15,50,0,0,
,Ren Morque,Air Force,D,Fr,39,0,7,7,0.1795,2,44,0,0,0,9,43,0,0,
,Tony Follmer,Bemidji State,D,Sr,38,2,5,7,0.1842,16,28,0,0,0,-9,55,0,0,
,Ty Brassington,Clarkson,D,Fr,38,2,5,7,0.1842,2,45,0,0,0,5,32,0,0,
,Lauri Sertti,American Int'l,D,Gr,37,1,6,7,0.1892,6,34,0,1,0,1,57,0,0,
,Oskar Komarov,Maine,F,Fr,37,2,5,7,0.1892,4,48,0,0,0,3,14,99,119,45.4
,Noah Carlin,Niagara,D,Sr,37,4,3,7,0.1892,18,41,0,0,0,1,57,0,0,
,Brasen Boser,Arizona State,D,Fr,37,2,5,7,0.1892,8,59,1,0,0,5,60,0,0,
,Patrick Geary,Michigan State,D,So,37,1,6,7,0.1892,43,52,0,0,0,4,26,0,0,
,Ryan Helliwell,Notre Dame,D,Sr,37,1,6,7,0.1892,39,22,0,0,0,1,39,1,2,33.3
,Brett Moravec,Minnesota State,F,So,37,5,2,7,0.1892,16,38,1,1,0,3,8,111,120,48.1
,Ryan McGuire,Northeastern,F,Sr,37,4,3,7,0.1892,14,58,0,1,1,-9,26,381,282,57.5
,Casey Aman,Penn State,D,So,36,1,6,7,0.1944,10,45,1,0,0,-1,39,0,0,
,Mitchell Digby,Air Force,D,Sr,36,3,4,7,0.1944,4,30,0,0,2,6,19,0,0,
,Hank Kempf,Cornell,D,Sr,36,2,5,7,0.1944,18,31,0,0,0,4,31,0,0,
,Donte Lawson,Bemidji State,F,Sr,36,3,4,7,0.1944,2,45,0,0,0,-2,7,0,1,0
,Mason Salquist,St. Cloud State,F,Sr,36,3,4,7,0.1944,16,47,2,0,0,-7,23,368,275,57.2
,Jarod Crespo,Penn State,D,Jr,36,2,5,7,0.1944,10,37,0,0,1,-10,57,1,0,100
,Thomas Weis,Ohio State,F,So,35,2,5,7,0.2,19,31,0,0,0,8,21,1,4,20
,Drake Burgin,St. Lawrence,D,Sr,35,2,5,7,0.2,14,39,0,1,0,-21,43,0,0,
,Andrew DeCarlo,Air Force,F,Sr,35,5,2,7,0.2,31,46,0,0,0,-5,10,154,145,51.5
,Evan Stella,American Int'l,D,Sr,35,1,6,7,0.2,16,56,0,0,0,-19,62,0,1,0
,Breck McKinley,Bowling Green,D,So,35,1,6,7,0.2,14,51,0,1,0,4,15,1,2,33.3
,Blake Mesenburg,Miami,F,Jr,34,4,3,7,0.2059,12,40,0,0,1,-16,10,128,167,43.4
,Jake McLean,Bemidji State,F,So,33,2,5,7,0.2121,2,28,0,0,0,-6,10,115,127,47.5
,Austin Jouppi,Bemidji State,F,Gr,33,2,5,7,0.2121,12,31,0,0,0,-9,11,2,2,50
,Leo Chambers,Stonehill,F,Fr,33,2,5,7,0.2121,10,38,0,0,0,-1,14,109,202,35
,Dylan Moulton,Miami,D,Gr,33,3,4,7,0.2121,16,54,0,0,0,-28,33,2,5,28.6
,Gavin Gulash,Robert Morris,F,Sr,33,5,2,7,0.2121,33,51,0,0,1,1,20,4,12,25
,Isack Bandu,St. Lawrence,D,Sr,32,2,5,7,0.2188,27,28,1,1,0,-12,24,0,0,
,Justin Gibson,Stonehill,D,Fr,32,1,6,7,0.2188,0,39,0,0,0,-4,44,0,0,
,Tony Andreozzi,Brown,D,Sr,32,1,6,7,0.2188,6,37,0,0,0,-3,48,0,0,
,Nicholas Beneteau,St. Lawrence,F,Fr,32,2,5,7,0.2188,6,42,1,0,0,-16,22,153,157,49.4
,Aiden VanRooyan,Sacred Heart,D,Fr,32,1,6,7,0.2188,10,39,0,0,0,8,21,0,1,0
,Braden Birnie,Alaska,F,Jr,32,4,3,7,0.2188,12,43,0,1,0,-8,21,9,18,33.3
,Matt Fusco,Dartmouth,D,So,32,1,6,7,0.2188,4,39,0,1,0,-3,22,0,0,
,Jack Brandt,Colgate,F,Fr,31,2,5,7,0.2258,40,27,1,0,0,-4,8,7,6,53.8
,Ryan Botterill,Wisconsin,F,Fr,31,4,3,7,0.2258,2,56,0,1,0,-12,13,0,0,
,Simone Dadiè,Colgate,F,Fr,31,5,2,7,0.2258,8,30,1,0,0,-2,18,2,3,40
,Zakary Karpa,Harvard,F,Sr,31,1,6,7,0.2258,8,32,0,0,0,-6,17,257,233,52.4
,Michael Rubin,Sacred Heart,D,Fr,31,1,6,7,0.2258,10,17,0,0,0,9,21,0,0,
,Will Skahan,Boston College,D,Fr,30,2,5,7,0.2333,10,33,0,0,0,6,13,0,0,
,Ethan Zielke,Lindenwood,F,So,30,4,3,7,0.2333,12,41,0,0,0,-2,18,226,241,48.4
,Luke Pakulak,Clarkson,F,Fr,30,2,5,7,0.2333,10,14,0,0,0,-3,14,71,95,42.8
,Briggs Gammill,Yale,F,Sr,30,3,4,7,0.2333,18,63,0,1,0,-9,15,9,13,40.9
,Anthony Yu,Air Force,F,Fr,29,3,4,7,0.2414,8,38,1,1,0,-7,13,0,1,0
,Kieran O'Hearn,Yale,D,Sr,29,1,6,7,0.2414,32,33,0,0,0,-5,45,0,0,
,Gabriel Lunn,Robert Morris,D,So,29,0,7,7,0.2414,10,45,0,0,0,-5,48,0,0,
,Brendan Miles,Union,D,Sr,29,0,7,7,0.2414,10,26,0,0,0,0,15,0,0,
,Ty Hipkin,Lindenwood,F,Fr,29,4,3,7,0.2414,14,49,1,1,0,-5,3,18,23,43.9
,Vladislav Lukashevich,Michigan State,D,Fr,29,1,6,7,0.2414,4,26,0,0,0,11,6,0,0,
,Cole Melady,Stonehill,F,Fr,29,3,4,7,0.2414,14,26,1,0,0,-3,21,13,8,61.9
,Connor Pelc,Mercyhurst,F,So,28,2,5,7,0.25,29,44,0,0,0,-15,19,106,126,45.7
,Ethan Lund,Niagara,D,Jr,27,2,5,7,0.2593,14,32,1,0,0,10,17,0,0,
,Dane Montgomery,North Dakota,F,Sr,27,1,6,7,0.2593,8,30,0,0,0,-4,6,0,0,
,Casey McDonald,American Int'l,F,Jr,27,3,4,7,0.2593,25,39,1,0,0,-2,13,10,20,33.3
,Ryan Beck,Colorado College,F,Jr,27,0,7,7,0.2593,8,28,0,0,0,-13,4,18,10,64.3
,Carter Batchelder,Lake Superior,F,So,26,3,4,7,0.2692,10,40,2,0,0,-8,5,155,161,49.1
,Owen Kim,Holy Cross,F,Fr,26,3,4,7,0.2692,39,45,1,1,0,-3,5,19,12,61.3
,Jens Richards,Vermont,F,Jr,26,5,2,7,0.2692,6,33,1,0,0,-6,10,0,0,
,Greg Japchen,Robert Morris,D,Jr,25,1,6,7,0.28,10,41,1,0,0,-5,45,0,0,
,Chase Davis,Bentley,F,So,25,3,4,7,0.28,4,34,0,0,0,0,5,102,87,54
,Kyle Penney,Cornell,F,Sr,25,6,1,7,0.28,15,45,0,0,1,8,11,20,25,44.4
,Benji Eckerle,Arizona State,F,Gr,24,3,4,7,0.2917,12,30,1,0,0,0,23,22,30,42.3
,Caleb Price,Mercyhurst,D,Sr,24,0,7,7,0.2917,0,30,0,0,0,-19,25,0,0,
,Jake Black,Bentley,F,Jr,22,4,3,7,0.3182,6,43,1,0,0,-1,6,8,10,44.4
,Tanner Latsch,Northern Michigan,F,So,22,5,2,7,0.3182,6,64,0,1,0,-12,15,3,1,75
,Jake Bongo,Sacred Heart,F,So,22,3,4,7,0.3182,0,24,1,0,0,4,10,21,24,46.7
,Michael Cameron,Massachusetts,F,Jr,21,3,4,7,0.3333,4,29,0,1,0,-2,9,7,22,24.1
,Nick Sajevic,Air Force,F,Fr,20,2,5,7,0.35,4,33,0,0,0,0,9,44,50,46.8
,Garett Drotts,Augustana,F,Fr,20,1,6,7,0.35,8,15,1,0,0,3,4,1,2,33.3
,Sixten Jennersjö,Long Island,F,Fr,17,4,3,7,0.4118,4,25,1,0,0,1,3,1,3,25
947,Mason Wheeler,Minnesota State,D,Jr,39,0,6,6,0.1538,13,34,0,0,0,22,69,0,7,0
,Tristan Amonte,Boston University,F,Sr,38,4,2,6,0.1579,19,15,0,0,0,-2,6,5,6,45.5
,Gabe Blanchard,Sacred Heart,D,Sr,38,0,6,6,0.1579,31,47,0,0,0,-2,39,1,1,50
,Jordan Power,Minnesota State,D,Sr,37,2,4,6,0.1622,31,40,0,0,0,8,28,0,3,0
,Jayden Jubenvill,North Dakota,D,Fr,37,2,4,6,0.1622,29,32,1,0,0,8,43,0,0,
,Grant Hindman,Lake Superior,D,Sr,36,3,3,6,0.1667,30,42,1,0,0,-14,42,0,0,
,Jake Sondreal,Boston College,F,Fr,36,2,4,6,0.1667,36,37,2,0,0,6,5,25,27,48.1
,William Smith,Ohio State,D,So,36,3,3,6,0.1667,29,52,1,0,0,-2,28,0,1,0
,Tyler Catalano,Cornell,F,So,36,2,4,6,0.1667,26,26,1,0,0,0,10,107,106,50.2
,Ben Wozney,Bowling Green,D,Sr,36,1,5,6,0.1667,19,39,0,0,0,1,41,0,0,
,Jack Robilotti,Mass.-Lowell,D,Gr,36,2,4,6,0.1667,32,23,1,0,0,6,28,0,0,
,Luke Weilandt,Merrimack,F,So,35,1,5,6,0.1714,14,45,0,0,1,-8,30,181,197,47.9
,Keaton Peters,Penn State,F,Fr,35,2,4,6,0.1714,6,38,1,0,0,-13,31,246,202,54.9
,Conor Lovett,New Hampshire,F,Sr,35,5,1,6,0.1714,10,27,0,1,0,-2,13,142,103,58
,Drew Sutton,Union,F,Fr,35,3,3,6,0.1714,2,24,1,2,0,-10,12,171,127,57.4
,Owen Dubois,Air Force,F,So,34,3,3,6,0.1765,23,36,0,2,0,-9,13,182,163,52.8
,Gunnar VanDamme,Alaska-Anchorage,D,So,34,2,4,6,0.1765,12,32,1,0,0,-12,54,0,0,
,Philippe Jacques,RIT,F,Jr,34,4,2,6,0.1765,6,40,0,0,0,-18,12,131,157,45.5
,Luca Fantilli,Michigan,D,Jr,34,1,5,6,0.1765,8,30,0,0,0,-5,44,0,0,
,Dylan Wegner,Army,F,Fr,34,2,4,6,0.1765,16,46,0,0,0,-8,9,1,3,25
,Kennedy O'Connor,Massachusetts,D,Jr,34,0,6,6,0.1765,8,16,0,0,0,7,18,0,0,
,Ryan Spinale,Colgate,F,Fr,34,4,2,6,0.1765,69,31,0,2,0,-14,15,5,12,29.4
,Steven Bellini,Minnesota State,D,Sr,33,1,5,6,0.1818,4,21,0,1,0,5,33,0,0,
,Jeremie Payant,RPI,F,So,33,3,3,6,0.1818,6,40,0,0,0,-7,9,31,36,46.3
,Hugh Larkin,Connecticut,F,Gr,32,3,3,6,0.1875,37,20,0,0,0,-4,8,1,2,33.3
,Ryan Shostak,Brown,F,Jr,32,3,3,6,0.1875,14,26,0,0,0,-2,14,159,209,43.2
,Joe Solimine,Holy Cross,F,Jr,32,1,5,6,0.1875,12,40,0,0,0,-1,14,115,123,48.3
,Drew Kuzma,Lindenwood,F,Jr,32,2,4,6,0.1875,19,32,0,0,0,-12,7,199,159,55.6
,Kristaps Skrastins,New Hampshire,F,Jr,32,3,3,6,0.1875,4,50,0,0,0,-5,15,1,3,25
,Ethan Straky,Colorado College,D,Jr,32,0,6,6,0.1875,24,34,0,0,0,-6,33,0,1,0
,Kyle Bettens,Minnesota-Duluth,F,Jr,32,1,5,6,0.1875,12,25,0,0,0,-9,14,6,6,50
,Tyler Procious,American Int'l,D,Fr,32,1,5,6,0.1875,8,41,0,1,0,-8,22,0,0,
,Joe Molenaar,Minnesota-Duluth,F,Gr,31,3,3,6,0.1935,6,45,0,0,1,-8,25,2,6,25
,Oliver Salo,Bentley,F,Fr,31,2,4,6,0.1935,8,37,0,0,0,3,5,1,0,100
,Matthew Morden,Harvard,D,So,31,1,5,6,0.1935,6,29,0,0,0,-1,23,0,0,
,Xavier Jean-Louis,Ferris State,D,Jr,30,2,4,6,0.2,14,30,0,0,1,3,25,0,0,
,Julian Frias,Yale,F,Fr,30,2,4,6,0.2,12,41,0,1,0,-12,13,3,6,33.3
,Tomas Machu,Providence,D,Fr,30,2,4,6,0.2,27,23,2,0,0,2,30,0,0,
,Jan Olenginski,St. Lawrence,D,So,30,2,4,6,0.2,10,31,0,0,0,-4,36,1,0,100
,Jakob Peterson,Northern Michigan,D,Jr,29,2,4,6,0.2069,12,28,0,0,0,-14,37,0,0,
,Jack Larrigan,Notre Dame,F,Fr,29,1,5,6,0.2069,4,17,0,0,0,-11,9,1,0,100
,Luis Lindner,New Hampshire,D,Sr,28,0,6,6,0.2143,4,27,0,0,0,3,20,0,0,
,Nathan Lewis,Ohio State,F,Fr,28,2,4,6,0.2143,2,26,0,0,0,2,20,2,2,50
,Nikolai Jenson,New Hampshire,D,Gr,28,2,4,6,0.2143,33,34,2,0,0,0,36,1,0,100
,Will Arquiett,St. Lawrence,F,Sr,27,4,2,6,0.2222,10,21,0,0,0,-5,13,25,9,73.5
,Logan Acheson,Alaska-Anchorage,D,Sr,27,1,5,6,0.2222,4,26,0,0,0,-2,18,0,0,
,Luke LaMaster,Alaska,D,Gr,27,0,6,6,0.2222,10,25,0,0,0,9,21,0,0,
,Hughie Hooker,Yale,D,Fr,26,1,5,6,0.2308,10,30,1,0,0,-23,36,0,1,0
,Owen Mehlenbacher,Wisconsin,F,So,25,4,2,6,0.24,2,33,1,1,0,-2,8,54,46,54
,Matt Rickard,Alaska,D,Gr,25,4,2,6,0.24,18,34,0,0,0,-6,19,0,0,
,Crossley Stewart,RIT,D,So,24,3,3,6,0.25,21,34,0,0,0,0,16,0,0,
,Jayden Sison,Princeton,D,Jr,24,2,4,6,0.25,10,24,0,0,0,-5,20,0,1,0
,Robert Kincaid,Canisius,D,Jr,24,2,4,6,0.25,0,38,0,1,1,-6,19,0,0,
,Jeremi Tremblay,Sacred Heart,F,Fr,24,2,4,6,0.25,21,21,0,0,0,8,2,1,0,100
,Tyler Coffey,Colorado College,F,Gr,23,4,2,6,0.2609,0,35,1,0,0,-3,2,2,3,40
,Karter McNarland,Alaska-Anchorage,F,So,23,2,4,6,0.2609,4,21,0,0,0,-1,8,2,3,40
