Rk,Name,Team,Pos.,Yr,GP,G,A,PTS,Pt/Gm,PIM,Shots,GWG,PPG,SHG,+/-,Blk,FW,FL,FO%
,Christian Krygier,Michigan State,D,Sr,36,2,6,8,0.2222,79,38,0,0,0,-12,48,0,0,
,Jack Clement,Miami,D,Jr,36,1,7,8,0.2222,18,37,0,0,1,-18,60,0,0,
,Austin Schwartz,Air Force,F,Fr,36,3,5,8,0.2222,10,35,1,0,0,1,31,144,146,49.7
,Alex Adams,Bemidji State,F,Sr,36,4,4,8,0.2222,6,40,0,0,0,1,7,0,0,
,Monte Graham,Miami,F,Sr,36,3,5,8,0.2222,30,45,0,0,0,-13,19,265,244,52.1
,Mike Higgins,Holy Cross,D,Jr,36,4,4,8,0.2222,23,49,0,1,0,-5,23,0,0,
,Timo Bakos,Lake Superior,F,Fr,35,6,2,8,0.2286,0,22,2,2,0,0,19,157,158,49.8
,Isak Walther,Vermont,F,Fr,35,3,5,8,0.2286,6,55,1,2,0,-14,5,0,1,0
,Carter Berger,Connecticut,D,Jr,35,1,7,8,0.2286,16,51,0,0,0,8,15,0,1,0
,Jason Pineo,Niagara,F,Jr,35,3,5,8,0.2286,14,54,0,1,1,-10,14,229,224,50.6
,Dakota Raabe,Sacred Heart,F,Sr,34,2,6,8,0.2353,2,58,0,0,0,-8,15,22,39,36.1
,Arvils Bergmanis,Alaska,D,Jr,34,1,7,8,0.2353,26,34,0,0,0,10,28,0,0,
,Dante Palecco,Sacred Heart,F,Sr,34,3,5,8,0.2353,2,43,0,0,0,1,18,0,0,
,Jordan Muzzillo,Alaska,D,Sr,34,1,7,8,0.2353,44,24,0,0,0,10,19,0,0,
,Luke Reid,New Hampshire,D,So,34,3,5,8,0.2353,18,58,0,1,0,-16,40,0,0,
,Joshua Wildauer,Lake Superior,F,So,34,2,6,8,0.2353,12,21,0,0,0,2,19,3,9,25
,Reilly Moran,St. Lawrence,F,So,33,5,3,8,0.2424,38,38,1,0,0,-10,11,1,1,50
,Brandon Stanley,Niagara,F,Jr,33,3,5,8,0.2424,32,47,0,0,0,-12,11,9,7,56.3
,Tyrell Buckley,Michigan Tech,D,Sr,33,1,7,8,0.2424,22,33,0,0,0,8,51,0,0,
,Alex Gagne,New Hampshire,D,Fr,33,1,7,8,0.2424,16,45,0,1,0,-3,39,0,0,
,Ryan O'Hara,Bowling Green,F,Fr,33,4,4,8,0.2424,12,47,1,0,0,-3,9,28,35,44.4
,Joe Molenaar,St. Cloud State,F,So,33,5,3,8,0.2424,19,50,0,2,0,-6,10,0,0,
,Eric MacAdams,New Hampshire,F,Gr,33,1,7,8,0.2424,42,60,1,0,0,1,8,3,1,75
,Hank Kempf,Cornell,D,Fr,32,0,8,8,0.25,6,54,0,0,0,8,12,0,0,
,Grayson Constable,Holy Cross,F,Jr,32,7,1,8,0.25,23,41,2,1,0,-10,33,4,12,25
,Mac Welsher,Merrimack,F,Jr,32,6,2,8,0.25,10,42,1,0,1,1,12,203,219,48.1
,Austin Wong,Harvard,F,Jr,32,2,6,8,0.25,46,39,0,0,0,6,5,8,9,47.1
,Cameron Buhl,St. Lawrence,F,Jr,32,4,4,8,0.25,12,69,0,1,0,-4,12,78,91,46.2
,Brehdan Engum,Mass.-Lowell,D,So,32,2,6,8,0.25,39,42,0,0,0,13,46,0,0,
,Caden Villegas,Union,F,Fr,32,3,5,8,0.25,10,43,0,1,0,11,11,42,40,51.2
,Uula Ruikka,Providence,D,So,32,0,8,8,0.25,12,46,0,0,0,7,13,0,0,
,Josh Boyer,St. Lawrence,F,Jr,32,3,5,8,0.25,16,18,0,0,0,-1,12,88,101,46.6
,Alex Vlasic,Boston University,D,Jr,32,1,7,8,0.25,31,46,0,0,0,3,51,0,0,
,Jack Cameron,Dartmouth,D,Jr,32,3,5,8,0.25,31,35,2,0,0,-1,34,0,0,
,Simon Gravel,Canisius,F,Jr,31,3,5,8,0.2581,4,35,1,0,0,-5,15,126,136,48.1
,Graham Lillibridge,Yale,D,Sr,30,4,4,8,0.2667,4,47,1,1,0,-15,22,0,0,
,Joseph Cipollone,New Hampshire,F,Sr,30,2,6,8,0.2667,0,22,1,0,0,3,4,0,0,
,Nick Nardella,Michigan Tech,F,So,29,1,7,8,0.2759,6,45,0,0,0,-3,5,5,5,50
,Paul McAvoy,Colgate,F,Gr,29,2,6,8,0.2759,12,33,0,0,0,-5,17,183,171,51.7
,Blake Wells,Mass.-Lowell,F,Jr,29,3,5,8,0.2759,20,37,1,0,0,11,19,1,2,33.3
,Xander Lamppa,Penn State,F,So,29,2,6,8,0.2759,2,43,0,0,0,-9,3,9,10,47.4
,Luke Edgerton,Niagara,F,Sr,28,1,7,8,0.2857,6,30,1,0,0,-7,12,24,25,49
,Isaiah Fox,Long Island,F,Fr,28,4,4,8,0.2857,58,40,1,1,0,-8,8,7,8,46.7
,Chad Hillebrand,Western Michigan,F,So,27,2,6,8,0.2963,10,38,1,0,0,3,4,0,0,
,Ashton Fry,St. Lawrence,F,Jr,27,2,6,8,0.2963,18,56,1,0,0,1,24,1,1,50
,Zach Krajnik,Minnesota State,F,Fr,26,2,6,8,0.3077,14,17,0,0,0,4,9,0,0,
,Sam Hesler,Dartmouth,F,Sr,26,1,7,8,0.3077,14,28,0,0,0,-7,20,238,265,47.3
,Brett Callahan,American Int'l,D,Jr,25,2,6,8,0.32,10,35,1,2,0,9,31,0,0,
,Jake Pivonka,Notre Dame,F,Sr,25,1,7,8,0.32,4,36,1,0,0,2,17,249,172,59.1
,Harrison Blaisdell,New Hampshire,F,Jr,25,2,6,8,0.32,6,25,0,0,0,-7,13,106,122,46.5
,Parker Revering,American Int'l,D,Sr,25,2,6,8,0.32,25,27,0,1,0,0,31,0,0,
,Henry Wagner,Yale,F,So,24,3,5,8,0.3333,8,34,0,0,0,-4,9,54,73,42.5
,Jonny Tychonick,Omaha,D,Sr,24,2,6,8,0.3333,19,33,0,2,0,-6,15,0,0,
,Marty Westhaver,Long Island,F,Fr,24,2,6,8,0.3333,6,32,0,0,0,-5,6,0,5,0
,Brian Carrabes,Boston University,F,Fr,24,4,4,8,0.3333,4,36,1,0,0,4,5,0,2,0
,Dylan Herzog,Yale,D,Fr,23,2,6,8,0.3478,4,27,0,1,0,3,52,0,0,
,Kimball Johnson,St. Thomas,D,So,23,2,6,8,0.3478,12,22,0,1,0,-17,34,0,0,
,Owen Farris,Union,F,Jr,22,3,5,8,0.3636,12,18,1,0,1,-2,18,100,100,50
,Carter Randklev,Niagara,D,So,22,6,2,8,0.3636,2,28,0,2,0,3,10,0,2,0
,Cooper Haar,Canisius,F,So,21,2,6,8,0.381,6,28,0,1,0,-2,7,0,1,0
,Jordan Seyfert,Merrimack,F,Sr,20,2,6,8,0.4,2,15,0,0,0,1,5,13,26,33.3
,Max Balinson,Long Island,D,Sr,17,4,4,8,0.4706,19,25,1,0,0,-2,14,1,0,100
,J.D. Pogue,Canisius,F,Sr,17,4,4,8,0.4706,12,24,0,0,1,4,10,2,6,25
,Michael Gildon,Ohio State,F,Jr,16,3,5,8,0.5,6,37,0,1,0,3,8,1,2,33.3
,Jake Transit,Ferris State,F,Sr,16,4,4,8,0.5,22,33,0,0,1,-8,10,69,74,48.3
,Phil Knies,Bentley,F,Sr,10,2,6,8,0.8,2,13,0,1,1,-2,4,4,12,25
822,Matt Anderson,Minnesota-Duluth,D,Sr,42,2,5,7,0.1667,31,79,1,0,0,-2,83,0,0,
,Kyle Hallbauer,RPI,D,Sr,39,2,5,7,0.1795,25,54,1,1,0,-8,50,0,0,
,Nick Portz,North Dakota,F,Fr,39,2,5,7,0.1795,18,28,0,0,0,-4,14,1,2,33.3
,Adam Pilewicz,Penn State,F,Sr,38,3,4,7,0.1842,8,34,0,0,0,-6,50,1,0,100
,Cam McDonald,Providence,D,Jr,38,3,4,7,0.1842,20,50,1,0,0,1,35,0,0,
,Simon Mack,Penn State,D,Fr,37,0,7,7,0.1892,14,71,0,0,0,1,39,0,0,
,Zach Urdahl,Wisconsin,F,Fr,36,4,3,7,0.1944,4,45,0,0,1,-16,10,3,2,60
,Jack Zielinski,Niagara,D,Sr,36,1,6,7,0.1944,31,35,0,0,0,-1,26,0,2,0
,Brenden Rons,Ferris State,D,Jr,36,4,3,7,0.1944,16,40,0,1,0,-11,36,0,3,0
,Jesper Peltonen,Wisconsin,D,Sr,36,2,5,7,0.1944,6,41,0,0,0,-17,47,0,0,
,Brian Adams,Air Force,F,So,36,5,2,7,0.1944,10,48,0,0,0,-6,16,4,9,30.8
,Roman Kinal,Connecticut,D,Jr,36,3,4,7,0.1944,24,37,1,0,0,10,29,0,3,0
,Bennett Norlin,Air Force,F,Jr,36,1,6,7,0.1944,4,41,0,0,1,-7,19,12,20,37.5
,Christian Gorscak,Niagara,F,So,35,4,3,7,0.2,19,54,0,1,0,-14,28,4,6,40
,Ty Murchison,Arizona State,D,Fr,35,4,3,7,0.2,76,43,2,0,1,5,52,0,1,0
,Chase Brand,St. Cloud State,F,Jr,35,2,5,7,0.2,4,28,0,1,1,-5,13,0,2,0
,Jarrod Gourley,Connecticut,D,Sr,35,3,4,7,0.2,14,40,0,0,0,5,28,1,1,50
,Michael Underwood,Clarkson,D,Sr,35,2,5,7,0.2,26,23,0,0,0,6,45,1,0,100
,Mason Salquist,St. Cloud State,F,Fr,34,3,4,7,0.2059,4,40,2,0,0,0,10,135,107,55.8
,Nick Campoli,Clarkson,F,Sr,34,5,2,7,0.2059,10,34,0,1,0,2,6,30,23,56.6
,Jacob Marti,Air Force,F,So,33,2,5,7,0.2121,58,62,1,0,0,-11,30,202,197,50.6
,Ethan Gauer,St. Thomas,D,Fr,32,2,5,7,0.2188,26,21,0,2,0,-10,33,0,0,
,Jordan Wishman,Niagara,D,Sr,32,1,6,7,0.2188,16,23,0,0,0,-2,37,0,0,
,Ty Naaykens,St. Lawrence,F,Fr,32,4,3,7,0.2188,10,37,0,1,0,-3,14,2,3,40
,Zach Faremouth,Ferris State,F,Fr,32,3,4,7,0.2188,48,37,0,0,1,0,7,123,119,50.8
,Zach Tupker,Cornell,F,Jr,32,1,6,7,0.2188,8,36,0,0,0,-1,10,139,133,51.1
,Markuss Komuls,Alaska,D,Jr,31,3,4,7,0.2258,4,33,1,1,0,-1,40,0,1,0
,Chase Pletzke,Miami,F,Jr,31,7,0,7,0.2258,16,33,0,1,1,-16,15,0,3,0
,Tim Makowski,St. Lawrence,D,Jr,31,2,5,7,0.2258,37,32,0,0,0,4,37,0,0,
,Nathan Plessis,Brown,F,Jr,31,3,4,7,0.2258,16,29,1,0,0,-3,24,0,0,
,Andrew Quetell,Army,D,Sr,31,0,7,7,0.2258,14,26,0,0,0,4,31,0,0,
,Max Johnson,Wisconsin,F,Sr,31,5,2,7,0.2258,2,51,1,2,0,-15,23,10,6,62.5
,Sam Stevens,Boston University,F,Jr,31,5,2,7,0.2258,14,48,2,0,1,0,27,247,209,54.2
,Davis Pennington,Omaha,D,Fr,30,2,5,7,0.2333,20,30,0,1,0,5,19,0,0,
,Adrien Bisson,Maine,D,Jr,30,4,3,7,0.2333,14,51,0,1,0,-8,27,0,0,
,Caleb Hite,Alaska,F,Sr,29,1,6,7,0.2414,6,19,0,0,0,-3,13,0,1,0
,Drew Cooper,Ferris State,D,So,29,1,6,7,0.2414,10,36,0,1,0,-4,20,0,0,
,Benji Eckerle,Arizona State,F,So,29,3,4,7,0.2414,10,30,0,0,0,-2,12,152,144,51.4
,Carter Long,Vermont,D,Sr,29,3,4,7,0.2414,8,30,1,0,0,-11,31,0,0,
,Tommy Pasanen,Clarkson,D,So,28,3,4,7,0.25,12,46,0,1,0,16,12,0,0,
,Bennett Zmolek,Minnesota State,D,Fr,28,2,5,7,0.25,8,17,1,0,0,12,23,0,0,
,Adam Tisdale,Sacred Heart,F,Sr,27,2,5,7,0.2593,4,42,2,0,0,2,7,87,91,48.9
,Jakob Lee,RPI,F,Fr,27,4,3,7,0.2593,25,43,0,0,1,-1,16,39,44,47
,Ben Tupker,Cornell,F,Jr,26,3,4,7,0.2692,6,26,1,0,0,4,5,0,1,0
,Matt Allen,Union,F,Jr,25,2,5,7,0.28,6,21,0,0,0,0,9,1,0,100
,Nick Nardecchia,Ferris State,F,Fr,25,4,3,7,0.28,20,31,0,0,1,-2,8,9,17,34.6
,Ryan Verrier,New Hampshire,D,Sr,24,1,6,7,0.2917,28,35,0,0,0,-3,23,2,2,50
,Austen Long,American Int'l,F,Jr,24,3,4,7,0.2917,12,36,1,0,0,6,13,0,0,
,Liam Izyk,Boston College,F,Jr,24,4,3,7,0.2917,10,25,0,0,0,-4,5,77,101,43.3
,Tyler Ghirardosi,Holy Cross,F,So,23,3,4,7,0.3043,34,35,0,3,0,-16,10,5,4,55.6
,Cooper Connell,Bentley,F,Fr,22,3,4,7,0.3182,2,24,1,1,0,-2,3,5,2,71.4
,Matthew Fawcett,Maine,F,Jr,20,5,2,7,0.35,8,21,1,1,0,-8,8,0,0,
,Sam Knoblauch,Mass.-Lowell,F,Sr,19,0,7,7,0.3684,2,23,0,0,0,6,11,18,35,34
,Filip Karlsson-Tagtstrom,Merrimack,F,So,18,3,4,7,0.3889,2,12,0,0,0,9,5,0,5,0
,David Ma,Princeton,D,Fr,18,2,5,7,0.3889,14,17,1,1,0,0,20,0,1,0
,Michael Zuffante,Bentley,F,Sr,18,1,6,7,0.3889,6,34,0,1,0,-6,4,1,2,33.3
,Nick Cafarelli,New Hampshire,F,So,15,3,4,7,0.4667,6,17,0,1,0,1,4,0,2,0
879,Hunter Lellig,Minnesota-Duluth,D,Sr,41,1,5,6,0.1463,6,29,1,0,0,7,49,0,0,
,Daniel Hilsendager,Western Michigan,D,So,39,1,5,6,0.1538,10,37,0,0,0,8,15,0,1,0
,Caleb Moretz,RIT,F,Jr,38,1,5,6,0.1579,16,54,0,0,0,-14,24,244,219,52.7
,Josh Ess,Wisconsin,D,Sr,37,1,5,6,0.1622,4,57,1,0,0,-25,56,0,0,
,Ville Immonen,Union,F,So,37,3,3,6,0.1622,12,39,0,0,0,-12,22,302,268,53
,Nicolas Muller,Michigan State,F,Jr,36,1,5,6,0.1667,18,42,0,0,0,-12,24,188,263,41.7
,Evan Stella,American Int'l,D,Fr,36,0,6,6,0.1667,20,34,0,0,0,10,32,0,0,
,Brendan Bushy,St. Cloud State,D,Sr,36,1,5,6,0.1667,21,37,0,1,0,4,26,0,0,
,Ryan Wheeler,Connecticut,D,Sr,36,2,4,6,0.1667,6,25,0,0,0,4,42,0,0,
,Griffin Ness,North Dakota,F,So,36,2,4,6,0.1667,23,41,0,1,0,2,9,95,121,44
,Jack Millar,Colorado College,D,So,36,1,5,6,0.1667,8,40,0,0,0,-4,61,0,0,
,Ethan Roswell,Bentley,D,Sr,34,0,6,6,0.1765,4,29,0,0,0,0,91,1,0,100
,Dustyn McFaul,Clarkson,D,Jr,34,2,4,6,0.1765,24,33,0,0,0,-1,30,0,0,
,Luke Loheit,Minnesota-Duluth,F,Jr,34,2,4,6,0.1765,34,48,0,0,1,-2,22,6,18,25
,Julian Kislin,Northeastern,D,Sr,34,2,4,6,0.1765,14,40,1,0,0,-3,39,0,0,
,Caden Brown,Wisconsin,F,Fr,33,2,4,6,0.1818,2,24,0,0,0,-14,13,34,69,33
,Rory Herrman,RPI,F,Jr,33,3,3,6,0.1818,6,26,0,0,0,-2,19,113,130,46.5
,Jack Bar,Harvard,D,Fr,33,0,6,6,0.1818,32,28,0,0,0,-1,30,0,0,
,Raimonds Vitolins,Vermont,F,So,32,2,4,6,0.1875,23,38,0,1,0,-9,15,84,78,51.9
,Spencer Schneider,Bowling Green,F,Fr,32,2,4,6,0.1875,0,38,0,0,0,-6,12,1,2,33.3
,Joel Maatta,Vermont,F,Fr,32,3,3,6,0.1875,16,27,0,1,0,-4,17,183,181,50.3
,Eric Faith,Massachusetts,F,Jr,32,2,4,6,0.1875,6,27,1,0,0,0,4,192,177,52
,Connor Mayer,Colorado College,D,Jr,32,1,5,6,0.1875,24,54,0,0,0,-1,69,0,0,
,Blake Bride,Air Force,F,Jr,31,3,3,6,0.1935,11,31,1,0,1,-1,13,20,24,45.5
,Brayden Krieger,Bowling Green,F,Fr,31,1,5,6,0.1935,4,20,1,0,0,-13,4,10,24,29.4
,Luke Keenan,Princeton,F,Sr,31,2,4,6,0.1935,12,34,0,1,0,-20,26,191,223,46.1
,Jackson Kunz,North Dakota,F,Fr,31,3,3,6,0.1935,31,30,0,0,0,0,4,1,0,100
,Sebastian Dirven,Cornell,D,Jr,31,1,5,6,0.1935,33,20,0,0,0,5,24,0,0,
,Noah Wilson,Army,D,Jr,30,1,5,6,0.2,30,43,0,0,0,-3,84,0,0,
,Nikolai Jenson,New Hampshire,D,So,30,1,5,6,0.2,18,39,0,0,0,3,27,0,0,
,Nolan Krenzen,Omaha,D,So,30,1,5,6,0.2,8,18,0,1,0,8,32,0,0,
,Cody Haiskanen,Cornell,D,Sr,30,1,5,6,0.2,14,23,1,0,0,4,32,0,0,
,Jack Quinlivan,Maine,F,Sr,30,0,6,6,0.2,16,36,0,0,0,-9,8,135,154,46.7
,Kieran O'Hearn,Yale,D,Fr,29,2,4,6,0.2069,33,22,0,0,1,5,34,0,0,
,Parker Saretsky,Michigan Tech,F,Jr,29,2,4,6,0.2069,8,16,1,0,0,1,9,24,38,38.7
,Carson Albrecht,North Dakota,F,Jr,29,2,4,6,0.2069,8,23,0,0,0,3,11,0,0,
,Marek Korencik,Mass.-Lowell,D,Jr,28,3,3,6,0.2143,14,28,0,0,0,5,15,0,0,
,Liam Gorman,Princeton,F,Jr,28,3,3,6,0.2143,16,49,0,0,1,-12,7,7,10,41.2
,Ryan Sorkin,Dartmouth,F,So,28,3,3,6,0.2143,6,25,0,0,0,-2,12,1,0,100
,William MacKinnon,New Hampshire,D,Sr,27,1,5,6,0.2222,12,47,1,0,0,-1,32,0,0,
,Nick Unruh,Dartmouth,F,So,27,1,5,6,0.2222,4,35,0,0,0,-12,3,1,3,25
,Nic Petruolo,Union,D,So,27,1,5,6,0.2222,26,24,0,0,0,1,36,0,0,
,Porter Schachle,Vermont,F,Fr,27,3,3,6,0.2222,14,33,1,0,0,-2,10,2,0,100
,Mack Byers,Northern Michigan,F,So,26,5,1,6,0.2308,17,31,2,0,0,2,8,0,2,0
,Payton Matsui,Alaska,F,Fr,26,3,3,6,0.2308,6,30,0,1,0,-3,19,143,162,46.9
,Luke Bast,North Dakota,D,Fr,26,2,4,6,0.2308,4,20,0,2,0,-3,14,0,0,
,Jamie Armstrong,Boston University,F,Jr,26,1,5,6,0.2308,12,30,0,0,0,6,8,0,2,0
,Matthew Thom,Princeton,D,Sr,26,1,5,6,0.2308,10,22,0,0,0,-5,35,0,0,
,Coby Mack,Army,D,Sr,25,2,4,6,0.24,23,19,0,0,0,-4,38,0,0,
,Matt Kellenberger,Princeton,D,Sr,25,4,2,6,0.24,16,40,2,0,0,-8,25,0,0,
,Jacob Dirks,Ferris State,F,So,25,4,2,6,0.24,6,24,0,0,0,-1,11,0,0,
,Christian Sanda,Union,F,Jr,24,3,3,6,0.25,25,30,1,0,0,-4,9,4,5,44.4
,Steven Townley,Dartmouth,F,Fr,24,4,2,6,0.25,4,16,0,0,0,-7,9,133,118,53
,Brian Hurley,Clarkson,D,Sr,24,2,4,6,0.25,4,21,0,0,0,6,30,0,0,
,Eriks Zohovs,Alaska,F,Jr,24,3,3,6,0.25,17,18,0,2,0,-2,5,92,125,42.4
,Luke Farthing,Ferris State,D,So,24,1,5,6,0.25,6,29,0,0,0,0,16,0,0,
,Chase Foley,Colorado College,D,So,23,1,5,6,0.2609,18,27,0,0,0,-3,23,0,0,
,Preston Brodziak,Long Island,F,So,23,3,3,6,0.2609,19,24,0,0,0,0,31,150,114,56.8
,Jack Cronin,Princeton,F,Fr,23,2,4,6,0.2609,12,34,0,1,0,-8,14,0,0,
,Michael Sacco,Army,F,Fr,23,3,3,6,0.2609,8,29,0,0,0,-3,17,82,66,55.4
,Jamie Rome,Western Michigan,F,Sr,22,1,5,6,0.2727,8,13,1,0,0,9,2,0,1,0
,Simon Falk,Alaska,F,Fr,22,3,3,6,0.2727,6,32,0,0,1,1,7,0,0,
,Logan Ganie,Michigan Tech,F,Jr,22,5,1,6,0.2727,6,28,0,0,0,0,7,95,116,45
,Mick Messner,Merrimack,F,Sr,21,1,5,6,0.2857,4,32,0,0,0,4,7,37,45,45.1
,Carl Fish,Minnesota,D,So,21,0,6,6,0.2857,4,17,0,0,0,6,7,0,0,
,Dominic Vidoli,Ohio State,D,Jr,19,2,4,6,0.3158,6,14,2,0,0,6,23,0,0,
,Kyler Head,Mercyhurst,F,Fr,18,3,3,6,0.3333,11,31,1,0,0,-2,4,0,2,0
,Sam Skinner,Ferris State,D,So,18,2,4,6,0.3333,6,23,0,1,1,0,16,0,0,
,Connor Mylymok,Alaska,F,Fr,18,3,3,6,0.3333,32,20,1,0,0,5,3,0,0,
,Elijah Gonsalves,RIT,F,Jr,15,2,4,6,0.4,8,29,0,2,0,-5,6,0,0,
,Mike Faulkner,Niagara,D,Sr,11,1,5,6,0.5455,2,11,0,0,0,0,8,0,0,
950,Jack Agnew,RPI,D,Fr,41,1,4,5,0.122,8,36,0,0,0,4,55,0,0,
,Iivari Rasanen,Quinnipiac,D,So,40,0,5,5,0.125,16,32,0,0,0,16,41,0,0,
,Tim Washe,Western Michigan,F,So,39,2,3,5,0.1282,16,24,0,0,0,-2,13,151,155,49.3
,Victor Mancini,Omaha,D,Fr,38,0,5,5,0.1316,26,39,0,0,0,-5,42,0,1,0
,Davis Bunz,Providence,D,Sr,38,0,5,5,0.1316,20,37,0,0,0,-1,23,0,0,
,Patrick Dawson,Sacred Heart,D,Jr,37,2,3,5,0.1351,35,46,1,0,0,-5,42,0,1,0
,Jaxson Stauber,Providence,G,Jr,37,0,5,5,0.1351,0,0,0,0,0,0,0,0,0,
,Max Coyle,Bowling Green,D,Jr,36,1,4,5,0.1389,43,24,0,0,0,-15,24,0,1,0
,Dimitri Mikrogiannakis,RIT,D,So,36,1,4,5,0.1389,33,42,0,0,0,5,40,0,0,
,Mason Klee,RPI,D,Jr,36,2,3,5,0.1389,14,27,1,0,0,-12,24,0,0,
,Connor Caponi,Denver,F,So,36,4,1,5,0.1389,37,46,0,0,1,7,13,108,119,47.6
,Tucker McIntosh,St. Lawrence,D,So,35,2,3,5,0.1429,25,47,0,0,0,-5,46,2,0,100
,Tommy Middleton,Colorado College,F,Fr,35,2,3,5,0.1429,32,46,1,0,0,-3,16,4,1,80
,Arvid Henrikson,Lake Superior,D,Jr,35,0,5,5,0.1429,56,14,0,0,0,-8,54,0,0,
,Jake Beaune,Mercyhurst,D,Fr,35,1,4,5,0.1429,16,41,0,0,0,-1,59,1,1,50
,Tanner Kelly,Michigan State,F,Fr,34,3,2,5,0.1471,8,32,0,0,0,-12,12,8,8,50
,Eric Linell,Bentley,F,So,34,4,1,5,0.1471,8,47,2,0,0,-10,13,2,4,33.3
,Will Magnuson,Bemidji State,D,Fr,34,0,5,5,0.1471,4,22,0,0,0,3,32,0,0,
,Jacob Bauer,Western Michigan,D,So,33,1,4,5,0.1515,10,14,0,0,0,7,20,0,0,
,Garrett Klee,Northern Michigan,F,Sr,33,1,4,5,0.1515,16,28,0,0,0,-9,11,85,98,46.4
,Chase Stevenson,New Hampshire,F,Jr,33,4,1,5,0.1515,16,51,1,0,0,-4,11,97,108,47.3
,Olivier Gauthier,Niagara,F,So,33,1,4,5,0.1515,10,31,0,0,0,-11,16,2,8,20
,Joey Abate,Omaha,F,Jr,32,2,3,5,0.1563,54,40,1,0,0,4,14,68,72,48.6
,Tanner Main,Bentley,D,Fr,32,1,4,5,0.1563,14,19,0,0,0,1,28,0,0,
,Lincoln Erne,Canisius,D,Jr,32,0,5,5,0.1563,48,64,0,0,0,7,69,0,0,
,Brendan Walkom,Bentley,F,Sr,31,0,5,5,0.1613,6,37,0,0,0,-8,6,1,5,16.7
,Kenny Johnson,Penn State,D,Jr,31,1,4,5,0.1613,46,33,0,0,0,3,36,0,0,
,Nate Schweitzer,Colorado College,D,Fr,31,2,3,5,0.1613,14,27,0,1,0,-11,22,0,0,
,Luke Albert,Brown,D,Jr,31,0,5,5,0.1613,29,23,0,0,0,-5,43,0,0,
,Bobby Young,Holy Cross,F,Jr,31,4,1,5,0.1613,12,30,0,0,1,0,18,129,149,46.4
,Joseph Campolieto,Boston University,D,Sr,29,0,5,5,0.1724,6,26,0,0,0,3,11,1,0,100
,Matthew Argentina,Boston College,F,Fr,29,2,3,5,0.1724,44,17,0,0,0,-8,3,0,0,
,Ben Schultheis,Ferris State,D,So,28,0,5,5,0.1786,20,35,0,0,0,-10,38,0,0,
,Antonio Venuto,Ferris State,F,So,28,2,3,5,0.1786,14,23,0,0,0,-10,14,5,19,20.8
,Jaedon Leslie,Ohio State,F,Jr,28,3,2,5,0.1786,8,28,0,0,0,9,12,119,127,48.4
,Oliver MacDonald,Massachusetts,F,So,27,3,2,5,0.1852,6,31,0,0,0,3,9,0,0,
,Carter Ekberg,Long Island,D,Sr,27,0,5,5,0.1852,14,18,0,0,0,-3,25,1,0,100
,Nik Armstrong-Kingkade,Mass.-Lowell,F,So,27,4,1,5,0.1852,8,29,0,0,2,2,9,6,4,60
,Gustav Müller,Long Island,F,So,26,2,3,5,0.1923,8,30,0,0,0,-4,16,2,4,33.3
,Jordan Sandhu,Arizona State,F,Sr,26,2,3,5,0.1923,2,25,0,0,1,2,6,36,41,46.8
,Mackenzie Merriman,Princeton,F,So,26,2,3,5,0.1923,6,14,0,0,0,-12,14,2,5,28.6
,Jack Brackett,RPI,F,So,26,2,3,5,0.1923,6,29,0,0,0,1,10,0,0,
,Jordan Tonelli,Brown,F,So,26,3,2,5,0.1923,14,35,0,0,0,-13,17,58,57,50.4
,Patrick Smyth,Army,F,Jr,25,1,4,5,0.2,6,17,0,0,0,1,13,77,99,43.8
,Thomas Manty,Brown,F,Fr,25,3,2,5,0.2,4,26,2,0,0,-6,11,0,0,
,Ethan Szmagaj,Arizona State,D,Fr,25,1,4,5,0.2,32,32,0,0,0,-8,34,0,0,
,Colin Doyle,Alaska,F,Sr,25,3,2,5,0.2,33,38,1,0,0,3,8,173,158,52.3
,Nico Somerville,American Int'l,D,So,24,1,4,5,0.2083,12,28,1,0,0,7,29,0,0,
,Andrew Seaman,Union,F,Fr,23,3,2,5,0.2174,4,14,1,0,0,-1,9,0,0,
,Brenden MacLaren,Ferris State,F,Jr,23,1,4,5,0.2174,27,24,0,0,0,-5,5,42,39,51.9
,Alec Capstick,Miami,D,Jr,23,1,4,5,0.2174,29,22,0,0,0,-5,12,0,0,
,Cole Craft,Lake Superior,F,Fr,23,2,3,5,0.2174,27,15,0,1,0,-4,1,0,0,
,Ty Amonte,Boston University,F,Sr,22,1,4,5,0.2273,18,26,0,0,0,1,20,140,191,42.3
,Zachary Nazzarett,Long Island,F,So,22,2,3,5,0.2273,12,25,0,0,0,-3,5,0,0,
,Aaron Myers,Bemidji State,F,So,21,1,4,5,0.2381,2,13,0,0,0,1,3,33,36,47.8
,Kendrick Frost,Army,F,Jr,21,3,2,5,0.2381,8,38,0,0,0,-2,9,0,0,
,Eric Otto,American Int'l,F,Jr,19,1,4,5,0.2632,10,14,0,0,0,-1,13,116,113,50.7
,Cole Quisenberry,Brown,F,Jr,19,2,3,5,0.2632,6,27,0,1,0,-10,12,125,166,43
,Chris Konin,Army,F,So,19,2,3,5,0.2632,6,29,2,0,0,1,6,4,6,40
,Rylan Van Unen,Northern Michigan,F,So,18,4,1,5,0.2778,31,32,0,0,0,3,7,0,1,0
,Ben Almquist,Minnesota-Duluth,F,Jr,18,2,3,5,0.2778,4,6,1,0,0,4,8,10,23,30.3
